id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FEM1A	3	0.43229	0.47485	1.0	8737	1	-0.13324	0.67352	0.67365	1.0	12474	1	-0.13324
TAB2	3	0.43229	0.47485	1.0	8738	1	0.35532	0.10341	0.18105	1.0	3371	2	0.35532
SYNE2	3	0.43242	0.47493	1.0	8739	1	-0.1174	0.76795	0.76817	1.0	14305	0	-0.1174
NT5DC3	3	0.43258	0.47504	1.0	8740	1	-0.14619	0.62891	0.63248	1.0	11740	1	-0.14619
DCBLD2	3	0.43258	0.47504	1.0	8741	1	0.2145	0.41216	0.46796	1.0	8691	1	0.2145
MEX3B	3	0.43258	0.47504	1.0	8742	1	-0.04179	0.64687	0.64873	1.0	12040	1	-0.04179
PPP1R1C	3	0.43267	0.4751	1.0	8743	1	-0.038625	0.75794	0.75819	1.0	14130	0	-0.038625
VSIG2	3	0.43283	0.47521	1.0	8744	1	-0.15426	0.79561	0.79564	1.0	14834	0	-0.15426
PGGHG	3	0.43283	0.47521	1.0	8745	1	0.43762	0.065276	0.1284	1.0	2416	2	0.43762
FUT5	3	0.43283	0.47521	1.0	8746	1	0.30032	0.12728	0.21339	1.0	3965	2	0.30032
CHST10	3	0.43283	0.47521	1.0	8747	1	0.2248	0.19283	0.30084	1.0	5557	2	0.2248
IFI16	3	0.43283	0.47521	1.0	8748	1	0.049184	0.77345	0.77362	1.0	14416	0	0.049184
SUN5	3	0.43325	0.4755	1.0	8749	1	-0.020614	0.73795	0.73816	1.0	13735	0	-0.020614
PRKCSH	3	0.43343	0.47562	1.0	8750	1	0.51864	0.03627	0.087105	0.9824	1670	2	0.51864
CFHR3	3	0.43343	0.47562	1.0	8751	1	-0.18148	0.92335	0.92347	1.0	17252	0	-0.18148
PLCB2	3	0.43343	0.47562	1.0	8752	1	0.066987	0.43847	0.48548	1.0	9005	1	0.066987
PSMD11	3	0.43359	0.47573	1.0	8753	1	-0.14001	0.87256	0.87269	1.0	16274	0	-0.14001
SPOUT1	3	0.43359	0.47573	1.0	8754	1	-0.025215	0.35213	0.42969	1.0	8014	1	-0.025215
BACE2	3	0.43373	0.47582	1.0	8755	1	-0.13684	0.65383	0.65512	1.0	12162	1	-0.13684
THAP1	3	0.43386	0.4759	1.0	8756	1	-0.072708	0.40255	0.4616	1.0	8569	1	-0.072708
ARMT1	3	0.43395	0.47596	1.0	8757	1	0.0068803	0.032116	0.080181	0.973947	1553	1	0.0068803
RPH3AL	3	0.43406	0.47605	1.0	8758	1	0.22968	0.21647	0.33142	1.0	6135	2	0.22968
SERTAD3	3	0.43427	0.47619	1.0	8759	1	-0.15323	0.8041	0.80402	1.0	14978	0	-0.15323
TMPRSS11D	3	0.43427	0.47619	1.0	8760	1	-0.052562	0.87115	0.87126	1.0	16239	0	-0.052562
SLC9A3R1	3	0.43436	0.47625	1.0	8761	1	0.099021	0.63415	0.6372	1.0	11829	1	0.099021
NEO1	3	0.43447	0.47633	1.0	8762	1	0.12627	0.32626	0.41399	1.0	7722	1	0.12627
NHLRC3	3	0.43447	0.47633	1.0	8763	1	-0.085632	0.83229	0.83225	1.0	15512	0	-0.085632
OR8J1	3	0.4346	0.47642	1.0	8764	1	-0.0026783	0.73547	0.73561	1.0	13681	0	-0.0026783
MAGED2	3	0.43471	0.47648	1.0	8765	1	0.14072	0.28045	0.38706	1.0	7214	1	0.14072
LSM7	3	0.43471	0.47648	1.0	8766	1	-0.056894	0.3033	0.40032	1.0	7483	1	-0.056894
KIAA1456	3	0.43481	0.47655	1.0	8767	1	-0.19465	0.79547	0.79549	1.0	14833	0	-0.19465
HMGB1	3	0.43501	0.4767	1.0	8768	1	-0.18095	0.77949	0.77957	1.0	14527	0	-0.18095
KL	3	0.43501	0.4767	1.0	8769	1	-0.016463	0.40543	0.46352	1.0	8604	1	-0.016463
CCDC117	3	0.43516	0.4768	1.0	8770	1	-0.11754	0.93925	0.93948	1.0	17555	0	-0.11754
NCCRP1	3	0.43521	0.47683	1.0	8771	1	-0.028545	0.25465	0.3726	1.0	6925	1	-0.028545
MSRB3	3	0.43521	0.47683	1.0	8772	1	0.088339	0.48811	0.52006	1.0	9671	1	0.088339
NSUN7	3	0.43533	0.47692	1.0	8773	1	-0.09245	0.61727	0.62223	1.0	11552	1	-0.09245
ZNF804A	3	0.43533	0.47692	1.0	8774	1	0.28256	0.58181	0.59206	1.0	10984	1	0.28256
SPERT	3	0.43551	0.47704	1.0	8775	1	-0.11132	0.47502	0.51082	1.0	9509	1	-0.11132
CYTH2	3	0.43559	0.4771	1.0	8776	1	0.44005	0.081837	0.15156	1.0	2832	2	0.44005
HMGB3	3	0.43559	0.4771	1.0	8777	1	-0.089376	0.7703	0.77051	1.0	14352	0	-0.089376
MGAT4D	3	0.43568	0.47716	1.0	8778	1	-0.14416	0.94358	0.9438	1.0	17651	0	-0.14416
RIN3	3	0.43577	0.47721	1.0	8779	1	-0.19522	0.12459	0.20977	1.0	3901	1	-0.19522
TBC1D10A	3	0.43577	0.47721	1.0	8780	1	0.13928	0.22988	0.34861	1.0	6482	2	0.13928
IL17RB	3	0.43586	0.47728	1.0	8781	1	-0.069674	0.39418	0.45618	1.0	8472	1	-0.069674
OTUB2	3	0.43611	0.47745	1.0	8782	1	0.027283	0.4035	0.46224	1.0	8580	1	0.027283
GJA10	3	0.43611	0.47745	1.0	8783	1	0.44508	0.051161	0.10852	0.994801	2057	2	0.44508
FMN1	3	0.43611	0.47745	1.0	8784	1	-0.21886	0.93388	0.93405	1.0	17440	0	-0.21886
HCK	3	0.43611	0.47745	1.0	8785	1	-0.10798	0.29907	0.39783	1.0	7432	1	-0.10798
LCE1B	3	0.4363	0.4776	1.0	8786	1	-0.13317	0.90657	0.90667	1.0	16895	0	-0.13317
LHX8	3	0.43645	0.4777	1.0	8787	1	0.42252	0.042508	0.096089	0.990123	1829	2	0.42252
USP17L3	2	0.43656	0.4402	1.0	8788	1	-0.29366	0.61409	0.61375	1.0	11503	0	-0.29366
TMEM212	3	0.4367	0.47786	1.0	8789	1	-0.1169	0.74984	0.75006	1.0	13968	0	-0.1169
HMMR	3	0.4367	0.47786	1.0	8790	1	0.096434	0.13619	0.22547	1.0	4178	1	0.096434
GPR83	3	0.4367	0.47786	1.0	8791	1	0.042168	0.38557	0.45078	1.0	8380	1	0.042168
SHROOM1	3	0.4367	0.47786	1.0	8792	1	0.20987	0.55373	0.56952	1.0	10575	1	0.20987
CLNK	3	0.43683	0.47796	1.0	8793	1	-0.066897	0.85553	0.85557	1.0	15952	0	-0.066897
RP9	3	0.43693	0.47803	1.0	8794	1	-0.072836	0.76515	0.7654	1.0	14264	0	-0.072836
KIAA0368	3	0.43693	0.47803	1.0	8795	1	0.14913	0.63778	0.6405	1.0	11898	1	0.14913
RAP1A	3	0.43693	0.47803	1.0	8796	1	0.052122	0.76959	0.76982	1.0	14342	0	0.052122
ZNF280C	3	0.43702	0.47809	1.0	8797	1	0.077708	0.67547	0.6756	1.0	12514	1	0.077708
GNGT2	3	0.43706	0.47812	1.0	8798	1	0.16967	0.19694	0.30616	1.0	5650	2	0.16967
PKNOX2	3	0.43713	0.47817	1.0	8799	1	0.29853	0.11067	0.19097	1.0	3549	2	0.29853
OR52I2	3	0.43717	0.47819	1.0	8800	1	0.12327	0.30033	0.3986	1.0	7445	1	0.12327
OR8B4	3	0.43727	0.47827	1.0	8801	1	0.018323	0.65422	0.65547	1.0	12168	1	0.018323
ERF	3	0.43738	0.47834	1.0	8802	1	0.13393	0.71224	0.71231	1.0	13211	0	0.13393
CLCN1	3	0.43745	0.47839	1.0	8803	1	-0.17027	0.9511	0.95137	1.0	17796	0	-0.17027
SBK3	3	0.43756	0.47847	1.0	8804	1	0.19225	0.18355	0.28856	1.0	5343	1	0.19225
B3GNT4	3	0.43756	0.47847	1.0	8805	1	0.26244	0.14827	0.24163	1.0	4474	2	0.26244
ZNF593	3	0.43774	0.47859	1.0	8806	1	-0.046311	0.86745	0.8675	1.0	16182	0	-0.046311
PSMA7	3	0.43774	0.47859	1.0	8807	1	0.1457	0.69651	0.69652	1.0	12910	0	0.1457
PSMA3	3	0.43774	0.47859	1.0	8808	1	0.20544	0.66739	0.6678	1.0	12363	1	0.20544
LOC100131303	3	0.43797	0.47875	1.0	8809	1	-0.10933	0.76147	0.76178	1.0	14195	0	-0.10933
IQCF2	3	0.43797	0.47875	1.0	8810	1	-0.1386	0.92483	0.92493	1.0	17280	0	-0.1386
OR2T12	3	0.43797	0.47875	1.0	8811	1	-0.0026932	0.71259	0.71268	1.0	13217	0	-0.0026932
NDUFB4	3	0.43797	0.47875	1.0	8812	1	-0.038404	0.6436	0.64579	1.0	11992	1	-0.038404
ARPP19	3	0.43797	0.47875	1.0	8813	1	0.057249	0.7226	0.72271	1.0	13427	0	0.057249
AP3B1	3	0.43797	0.47875	1.0	8814	1	-0.06213	0.78708	0.78718	1.0	14658	0	-0.06213
DUS2	3	0.43797	0.47875	1.0	8815	1	-0.0020887	0.53336	0.5537	1.0	10282	1	-0.0020887
DNAJB7	3	0.43797	0.47875	1.0	8816	1	-0.12307	0.657	0.65804	1.0	12206	1	-0.12307
GALNT16	3	0.43824	0.47894	1.0	8817	1	-0.16608	0.40573	0.46371	1.0	8610	1	-0.16608
RPA2	3	0.43824	0.47894	1.0	8818	1	0.43432	0.12604	0.21173	1.0	3930	2	0.43432
AP3S1	3	0.43824	0.47894	1.0	8819	1	0.0074717	0.65239	0.65377	1.0	12138	1	0.0074717
THSD7B	3	0.4384	0.47905	1.0	8820	1	-0.06119	0.91689	0.91697	1.0	17122	0	-0.06119
ZNF471	3	0.4384	0.47905	1.0	8821	1	0.2034	0.22562	0.34314	1.0	6386	2	0.2034
OR13H1	3	0.43856	0.47916	1.0	8822	1	-0.13277	0.92342	0.92353	1.0	17253	0	-0.13277
AMZ2	3	0.43856	0.47916	1.0	8823	1	-0.090149	0.77772	0.77786	1.0	14488	0	-0.090149
TMEM56	3	0.43869	0.47926	1.0	8824	1	-0.01653	0.34857	0.42749	1.0	7975	1	-0.01653
PPFIBP2	3	0.43889	0.4794	1.0	8825	1	-0.094085	0.68968	0.68962	1.0	12783	0	-0.094085
SIGLEC5	3	0.43889	0.4794	1.0	8826	1	-0.15674	0.52689	0.54875	1.0	10191	1	-0.15674
PGD	3	0.43889	0.4794	1.0	8827	1	0.18952	0.032888	0.081937	0.975145	1586	1	0.18952
PCDHA10	3	0.43889	0.4794	1.0	8828	1	-0.13407	0.31145	0.40519	1.0	7563	1	-0.13407
SLC50A1	3	0.4391	0.47955	1.0	8829	1	0.078167	0.70356	0.70366	1.0	13058	0	0.078167
ZNF345	3	0.4391	0.47955	1.0	8830	1	-0.032572	0.8303	0.83026	1.0	15475	0	-0.032572
SCAMP5	3	0.4391	0.47955	1.0	8831	1	0.038257	0.079189	0.14787	1.0	2762	1	0.038257
CDC42BPA	3	0.4391	0.47955	1.0	8832	1	0.0058484	0.77101	0.77125	1.0	14366	0	0.0058484
OGDHL	3	0.43921	0.47963	1.0	8833	1	-0.2328	0.52563	0.54781	1.0	10175	1	-0.2328
URM1	3	0.43932	0.47971	1.0	8834	1	-0.037052	0.86881	0.86889	1.0	16199	0	-0.037052
PLA2G2F	3	0.43951	0.47985	1.0	8835	1	-0.072865	0.9009	0.90104	1.0	16797	0	-0.072865
SNRPB	3	0.43951	0.47985	1.0	8836	1	-0.14513	0.94337	0.94358	1.0	17641	0	-0.14513
PEBP1	3	0.43951	0.47985	1.0	8837	1	0.10059	0.70458	0.70468	1.0	13075	0	0.10059
EPM2AIP1	3	0.4396	0.47991	1.0	8838	1	0.012942	0.49969	0.52853	1.0	9824	1	0.012942
H2BFM	3	0.43971	0.47999	1.0	8839	1	-0.049969	0.87584	0.87596	1.0	16331	0	-0.049969
ZBTB41	3	0.43978	0.48003	1.0	8840	1	0.17375	0.13547	0.2245	1.0	4161	1	0.17375
CCDC166	3	0.43992	0.48013	1.0	8841	1	0.069633	0.56618	0.57941	1.0	10759	1	0.069633
GSPT2	3	0.44007	0.48023	1.0	8842	1	0.015915	0.5242	0.54671	1.0	10148	1	0.015915
ARHGEF6	3	0.44007	0.48023	1.0	8843	1	0.062017	0.46239	0.50185	1.0	9320	1	0.062017
HERC4	3	0.44021	0.48034	1.0	8844	1	0.092679	0.63737	0.64012	1.0	11886	1	0.092679
DCAF7	3	0.44039	0.48046	1.0	8845	1	-0.20658	0.81943	0.8194	1.0	15268	0	-0.20658
THSD1	3	0.44039	0.48046	1.0	8846	1	-0.028932	0.68037	0.6804	1.0	12604	1	-0.028932
AQP11	3	0.44039	0.48046	1.0	8847	1	-0.051597	0.079562	0.1484	1.0	2770	1	-0.051597
AKAP7	3	0.44039	0.48046	1.0	8848	1	0.1227	0.2869	0.39071	1.0	7292	1	0.1227
CACYBP	3	0.44062	0.48062	1.0	8849	1	0.097144	0.70859	0.70868	1.0	13150	0	0.097144
MKNK1	3	0.44085	0.48077	1.0	8850	1	-0.10798	0.20381	0.31515	1.0	5811	1	-0.10798
DRC1	2	0.44086	0.44412	1.0	8851	1	-0.17244	0.894	0.8936	1.0	16669	0	-0.17244
FAM98A	3	0.44096	0.48085	1.0	8852	1	0.07183	0.77019	0.7704	1.0	14349	0	0.07183
NLRP3	3	0.44103	0.48089	1.0	8853	1	0.10458	0.24203	0.36421	1.0	6775	1	0.10458
IGBP1	3	0.44117	0.48099	1.0	8854	1	0.26824	0.15594	0.2518	1.0	4668	2	0.26824
DPAGT1	3	0.44117	0.48099	1.0	8855	1	0.14089	0.48754	0.51966	1.0	9661	1	0.14089
CALM3	3	0.44117	0.48099	1.0	8856	1	0.35649	0.19254	0.3005	1.0	5552	2	0.35649
ADPRHL1	3	0.4415	0.48122	1.0	8857	1	0.29102	0.12246	0.20686	1.0	3845	2	0.29102
MYO9A	3	0.44158	0.48128	1.0	8858	1	0.06885	0.32652	0.41414	1.0	7726	1	0.06885
LCE6A	3	0.44158	0.48128	1.0	8859	1	0.065709	0.61827	0.6231	1.0	11572	1	0.065709
ARHGEF7	3	0.44158	0.48128	1.0	8860	1	0.25999	0.087129	0.15875	1.0	2962	2	0.25999
MINDY3	3	0.44173	0.48137	1.0	8861	1	0.3071	0.15351	0.24856	1.0	4609	2	0.3071
ABCF2	3	0.44173	0.48137	1.0	8862	1	-0.132	0.89219	0.89225	1.0	16635	0	-0.132
SEC61G	3	0.44189	0.48149	1.0	8863	1	0.63393	0.084259	0.15488	1.0	2898	2	0.63393
CBX4	3	0.44189	0.48149	1.0	8864	1	-0.11283	0.93307	0.93325	1.0	17428	0	-0.11283
TSPAN18	3	0.44207	0.48161	1.0	8865	1	0.2626	0.1243	0.20937	1.0	3893	2	0.2626
SORCS3	3	0.44207	0.48161	1.0	8866	1	0.2758	0.033171	0.082563	0.975455	1595	2	0.2758
OR4K15	3	0.44207	0.48161	1.0	8867	1	0.17582	0.19542	0.30419	1.0	5614	2	0.17582
HTR2B	3	0.44224	0.48172	1.0	8868	1	0.050914	0.11706	0.19958	1.0	3711	1	0.050914
MRM1	3	0.44224	0.48172	1.0	8869	1	-0.031906	0.46009	0.50025	1.0	9284	1	-0.031906
ANKRD26	3	0.44224	0.48172	1.0	8870	1	0.30805	0.071648	0.13729	1.0	2574	2	0.30805
DDX47	3	0.44224	0.48172	1.0	8871	1	-0.18792	0.6948	0.6948	1.0	12880	0	-0.18792
STK36	3	0.4424	0.48185	1.0	8872	1	-0.031765	0.82392	0.82395	1.0	15351	0	-0.031765
CLEC4G	3	0.4424	0.48185	1.0	8873	1	0.016288	0.74053	0.74068	1.0	13779	0	0.016288
KDELR3	3	0.44251	0.48192	1.0	8874	1	-0.17705	0.64555	0.64753	1.0	12021	1	-0.17705
EHD1	3	0.44251	0.48192	1.0	8875	1	0.050324	0.29025	0.39268	1.0	7324	1	0.050324
YBX3	3	0.44274	0.48207	1.0	8876	1	0.0014065	0.36247	0.4362	1.0	8141	1	0.0014065
CSTF2T	3	0.44274	0.48207	1.0	8877	1	0.027873	0.54233	0.56061	1.0	10406	1	0.027873
AMER1	3	0.44292	0.48218	1.0	8878	1	0.18123	0.13805	0.22796	1.0	4223	2	0.18123
ING4	3	0.44305	0.48226	1.0	8879	1	0.037051	0.019888	0.051257	0.933581	1029	1	0.037051
PTH2	3	0.44312	0.48232	1.0	8880	1	-0.24527	0.35151	0.42933	1.0	8010	1	-0.24527
GPX4	3	0.44326	0.48242	1.0	8881	1	0.037051	0.51705	0.54138	1.0	10040	1	0.037051
AKT2	3	0.44326	0.48242	1.0	8882	1	0.0099913	0.18141	0.28577	1.0	5287	1	0.0099913
WDR35	3	0.4434	0.48252	1.0	8883	1	-0.027688	0.47752	0.51259	1.0	9537	1	-0.027688
CRABP2	3	0.44346	0.48255	1.0	8884	1	0.24024	0.17619	0.27878	1.0	5167	2	0.24024
STK11IP	3	0.4436	0.48265	1.0	8885	1	0.20607	0.24024	0.36192	1.0	6733	2	0.20607
CDK10	3	0.4436	0.48265	1.0	8886	1	-0.075929	0.75965	0.75993	1.0	14163	0	-0.075929
SECISBP2	3	0.44378	0.48278	1.0	8887	1	0.011531	0.71473	0.71476	1.0	13261	0	0.011531
C12orf57	3	0.44378	0.48278	1.0	8888	1	-0.13753	0.76804	0.76826	1.0	14307	0	-0.13753
SSFA2	3	0.44388	0.48287	1.0	8889	1	0.029025	0.34729	0.42671	1.0	7957	1	0.029025
BMP15	3	0.44411	0.48304	1.0	8890	1	0.00081292	0.096264	0.17133	1.0	3185	1	0.00081292
HS3ST5	3	0.44411	0.48304	1.0	8891	1	0.28164	0.20101	0.31149	1.0	5735	2	0.28164
TCEA2	3	0.44411	0.48304	1.0	8892	1	-0.065618	0.78933	0.78941	1.0	14706	0	-0.065618
PNPT1	3	0.44411	0.48304	1.0	8893	1	0.034582	0.73012	0.73026	1.0	13572	0	0.034582
HR	3	0.44442	0.48325	1.0	8894	1	0.56731	0.035717	0.08633	0.9824	1655	2	0.56731
LHPP	3	0.44442	0.48325	1.0	8895	1	-0.097636	0.68588	0.68587	1.0	12706	1	-0.097636
ACVR2A	3	0.44442	0.48325	1.0	8896	1	0.14474	0.35366	0.43065	1.0	8035	1	0.14474
C11orf58	3	0.44442	0.48325	1.0	8897	1	0.13988	0.68981	0.68975	1.0	12786	0	0.13988
MMP8	3	0.44463	0.48341	1.0	8898	1	0.19019	0.21499	0.32956	1.0	6095	2	0.19019
OSBPL2	3	0.44472	0.48346	1.0	8899	1	0.53496	0.031312	0.078342	0.971451	1513	2	0.53496
IL31	3	0.44472	0.48346	1.0	8900	1	-0.28722	0.72694	0.72708	1.0	13501	0	-0.28722
CLDN7	3	0.44472	0.48346	1.0	8901	1	0.55358	0.022953	0.058768	0.937607	1181	2	0.55358
CRACR2B	3	0.44493	0.48361	1.0	8902	1	0.078183	0.17056	0.27129	1.0	5029	1	0.078183
SYT8	3	0.44506	0.48369	1.0	8903	1	-0.1311	0.39326	0.45562	1.0	8459	1	-0.1311
MROH1	3	0.44513	0.48374	1.0	8904	1	-0.077976	0.36032	0.43483	1.0	8116	1	-0.077976
MS4A1	3	0.44532	0.48388	1.0	8905	1	0.11271	0.32606	0.41386	1.0	7720	1	0.11271
PRKAG1	3	0.44532	0.48388	1.0	8906	1	0.52956	0.011733	0.031145	0.883898	658	2	0.52956
TGIF2-C20orf24	3	0.44532	0.48388	1.0	8907	1	-0.059946	0.28454	0.38939	1.0	7264	1	-0.059946
ABHD3	3	0.44532	0.48388	1.0	8908	1	0.044794	0.16411	0.26274	1.0	4856	1	0.044794
C1QBP	3	0.44532	0.48388	1.0	8909	1	-0.046509	0.39693	0.45801	1.0	8506	1	-0.046509
HIVEP3	3	0.44532	0.48388	1.0	8910	1	0.020447	0.68938	0.68933	1.0	12774	0	0.020447
GRAMD1A	3	0.44554	0.48403	1.0	8911	1	-0.067183	0.83655	0.83654	1.0	15593	0	-0.067183
FAM69A	3	0.44561	0.48408	1.0	8912	1	-0.053202	0.61305	0.61859	1.0	11484	1	-0.053202
SAP30BP	3	0.44577	0.48419	1.0	8913	1	0.23495	0.55384	0.56961	1.0	10576	1	0.23495
TBX15	3	0.44577	0.48419	1.0	8914	1	0.014532	0.58523	0.59494	1.0	11041	1	0.014532
RSPH4A	3	0.44577	0.48419	1.0	8915	1	-0.2158	0.48717	0.51941	1.0	9652	1	-0.2158
ALOX5AP	3	0.44577	0.48419	1.0	8916	1	-0.10532	0.73609	0.73627	1.0	13697	0	-0.10532
FUT9	3	0.44577	0.48419	1.0	8917	1	-0.064926	0.82603	0.82598	1.0	15393	0	-0.064926
RTN4RL2	3	0.44594	0.4843	1.0	8918	1	0.3085	0.076397	0.14391	1.0	2695	2	0.3085
IRS4	3	0.44594	0.4843	1.0	8919	1	-0.029484	0.71577	0.71582	1.0	13285	0	-0.029484
CEACAM20	3	0.44594	0.4843	1.0	8920	1	-0.047425	0.455	0.49676	1.0	9227	1	-0.047425
PLEKHA6	3	0.44607	0.4844	1.0	8921	1	0.28419	0.16152	0.25922	1.0	4798	2	0.28419
ST6GALNAC4	3	0.44616	0.48447	1.0	8922	1	0.38969	0.038969	0.090983	0.984902	1743	2	0.38969
HTATSF1	3	0.44626	0.48455	1.0	8923	1	-0.09748	0.61405	0.61945	1.0	11501	1	-0.09748
GPATCH4	3	0.44639	0.48464	1.0	8924	1	0.10282	0.74984	0.75006	1.0	13970	0	0.10282
APOF	3	0.44639	0.48464	1.0	8925	1	-0.12663	0.5327	0.55317	1.0	10273	1	-0.12663
PPP2R2B	3	0.4466	0.48479	1.0	8926	1	0.16551	0.59127	0.60002	1.0	11137	1	0.16551
CYP2J2	3	0.44665	0.48483	1.0	8927	1	0.057249	0.64754	0.64935	1.0	12060	1	0.057249
KLHL26	3	0.44672	0.48489	1.0	8928	1	-0.091575	0.92139	0.92145	1.0	17214	0	-0.091575
C9orf43	3	0.44672	0.48489	1.0	8929	1	-0.031608	0.8519	0.85192	1.0	15874	0	-0.031608
TBCK	3	0.44688	0.485	1.0	8930	1	0.12988	0.32351	0.41234	1.0	7690	1	0.12988
REP15	3	0.44688	0.485	1.0	8931	1	0.13876	0.67609	0.67619	1.0	12526	1	0.13876
FADS3	3	0.44688	0.485	1.0	8932	1	-0.042024	0.36417	0.43726	1.0	8154	1	-0.042024
PPP1R36	3	0.44703	0.4851	1.0	8933	1	-0.10646	0.77634	0.77647	1.0	14462	0	-0.10646
VAC14	3	0.44717	0.48521	1.0	8934	1	0.17025	0.13115	0.21863	1.0	4057	2	0.17025
PARVG	3	0.44717	0.48521	1.0	8935	1	0.42351	0.01638	0.042732	0.915634	879	2	0.42351
VGLL1	3	0.44733	0.48531	1.0	8936	1	-0.14453	0.62223	0.62657	1.0	11629	1	-0.14453
ACOT4	3	0.4474	0.48536	1.0	8937	1	-0.11871	0.17867	0.28208	1.0	5220	1	-0.11871
LMNB1	3	0.44759	0.48553	1.0	8938	1	0.21038	0.13878	0.22899	1.0	4239	2	0.21038
CNTD1	3	0.44759	0.48553	1.0	8939	1	0.11419	0.72145	0.72154	1.0	13401	0	0.11419
HPS5	3	0.44765	0.48555	1.0	8940	1	-0.053026	0.040536	0.093279	0.988843	1781	1	-0.053026
LMBRD2	3	0.44772	0.48561	1.0	8941	1	0.28685	0.14026	0.23092	1.0	4274	2	0.28685
ACADL	3	0.44772	0.48561	1.0	8942	1	0.10054	0.23977	0.36135	1.0	6719	2	0.10054
PATZ1	3	0.44788	0.48572	1.0	8943	1	0.23933	0.16657	0.26604	1.0	4918	2	0.23933
SLC25A46	3	0.44788	0.48572	1.0	8944	1	0.10556	0.68556	0.68556	1.0	12701	1	0.10556
CHSY1	3	0.44788	0.48572	1.0	8945	1	0.14334	0.2927	0.39408	1.0	7353	1	0.14334
KLF5	3	0.44788	0.48572	1.0	8946	1	0.24725	0.22684	0.3447	1.0	6413	2	0.24725
ZNF148	3	0.44807	0.48584	1.0	8947	1	0.018031	0.57217	0.58417	1.0	10845	1	0.018031
NR2C1	3	0.44807	0.48584	1.0	8948	1	0.035865	0.77117	0.77142	1.0	14368	0	0.035865
SLN	3	0.4482	0.48594	1.0	8949	1	0.13666	0.46239	0.50185	1.0	9318	1	0.13666
ERN1	3	0.4483	0.48602	1.0	8950	1	0.17862	0.44008	0.48657	1.0	9026	1	0.17862
ZNF7	3	0.44839	0.48608	1.0	8951	1	-0.096751	0.54048	0.55921	1.0	10379	1	-0.096751
MARCH6	3	0.4485	0.48615	1.0	8952	1	-0.055328	0.45354	0.49574	1.0	9206	1	-0.055328
OR4F15	3	0.44867	0.48627	1.0	8953	1	-0.069959	0.79273	0.79278	1.0	14772	0	-0.069959
RCVRN	3	0.44867	0.48627	1.0	8954	1	0.14373	0.55654	0.5717	1.0	10624	1	0.14373
FZD3	3	0.44867	0.48627	1.0	8955	1	-0.047203	0.21544	0.33011	1.0	6109	1	-0.047203
LY6L	3	0.44867	0.48627	1.0	8956	1	0.10976	0.45338	0.49562	1.0	9204	1	0.10976
IL17RA	3	0.4489	0.48644	1.0	8957	1	-0.098875	0.1684	0.26843	1.0	4966	1	-0.098875
GLB1	3	0.4491	0.48657	1.0	8958	1	-0.088613	0.25832	0.37459	1.0	6972	1	-0.088613
NLRP11	3	0.4492	0.48664	1.0	8959	1	0.033121	0.78635	0.78642	1.0	14647	0	0.033121
GTF2H3	3	0.4492	0.48664	1.0	8960	1	0.078277	0.57702	0.58819	1.0	10919	1	0.078277
CYB5R2	3	0.4492	0.48664	1.0	8961	1	-0.17466	0.93427	0.93444	1.0	17447	0	-0.17466
TBC1D22A	3	0.4494	0.48678	1.0	8962	1	-0.063649	0.11969	0.20314	1.0	3785	1	-0.063649
NMS	3	0.4494	0.48678	1.0	8963	1	-0.1372	0.93482	0.93501	1.0	17465	0	-0.1372
MYO7B	3	0.4494	0.48678	1.0	8964	1	0.12988	0.68315	0.68314	1.0	12650	1	0.12988
TSPYL2	3	0.44995	0.48714	1.0	8965	1	0.055242	0.69591	0.69592	1.0	12897	0	0.055242
TUB	3	0.44995	0.48714	1.0	8966	1	0.39796	0.17995	0.28383	1.0	5248	2	0.39796
ZNF177	3	0.44995	0.48714	1.0	8967	1	0.017882	0.30674	0.40236	1.0	7513	1	0.017882
CARD17	3	0.44995	0.48714	1.0	8968	1	-0.10071	0.92078	0.92086	1.0	17209	0	-0.10071
CEP57	3	0.44995	0.48714	1.0	8969	1	0.027715	0.73609	0.73627	1.0	13698	0	0.027715
MUC3B	3	0.44995	0.48714	1.0	8970	1	-0.14032	0.95997	0.96023	1.0	17982	0	-0.14032
NEURL2	3	0.45018	0.4873	1.0	8971	1	0.055602	0.58442	0.59424	1.0	11027	1	0.055602
LPO	3	0.45026	0.48736	1.0	8972	1	0.39033	0.087395	0.15913	1.0	2968	2	0.39033
CPT1C	3	0.4503	0.48738	1.0	8973	1	0.17876	0.436	0.48382	1.0	8976	1	0.17876
NPTXR	3	0.45044	0.48747	1.0	8974	1	0.36347	0.14663	0.23946	1.0	4435	2	0.36347
TNFSF18	3	0.45044	0.48747	1.0	8975	1	0.24588	0.17431	0.27624	1.0	5122	2	0.24588
DUSP22	3	0.45044	0.48747	1.0	8976	1	-0.044625	0.59737	0.60521	1.0	11228	1	-0.044625
ADAMTSL2	3	0.45044	0.48747	1.0	8977	1	0.17525	0.1497	0.24352	1.0	4510	1	0.17525
CD81	3	0.45044	0.48747	1.0	8978	1	-0.11889	0.69287	0.69284	1.0	12845	0	-0.11889
IRAK1BP1	3	0.4507	0.48766	1.0	8979	1	0.24009	0.088275	0.16032	1.0	2994	2	0.24009
