id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PNKP	3	0.2757	0.35875	1.0	6627	1	-0.23525	0.26932	0.36364	1.0	6631	1	-0.23525
ZFYVE19	3	0.2757	0.35875	1.0	6628	1	-0.0063602	0.028274	0.070724	0.950541	1401	1	-0.0063602
HDGFRP3	3	0.27608	0.35901	1.0	6629	1	-0.13699	0.51983	0.53594	1.0	9784	1	-0.13699
MIER1	3	0.27608	0.35901	1.0	6630	1	0.17836	0.14794	0.23937	1.0	4368	1	0.17836
ZRANB1	3	0.27608	0.35901	1.0	6631	1	0.15991	0.63261	0.63361	1.0	11619	1	0.15991
TMEM267	3	0.27634	0.35918	1.0	6632	1	0.21588	0.15739	0.25212	1.0	4600	2	0.21588
CAPN6	3	0.27634	0.35918	1.0	6633	1	-0.033861	0.86836	0.86842	1.0	16272	0	-0.033861
CCDC112	3	0.27644	0.35925	1.0	6634	1	0.53973	0.0032711	0.0090955	0.5936	289	2	0.53973
PDCL2	3	0.27657	0.35934	1.0	6635	1	0.29981	0.074572	0.13777	1.0	2578	2	0.29981
HEBP2	3	0.27668	0.3594	1.0	6636	1	-0.18597	0.89106	0.89114	1.0	16712	0	-0.18597
HDAC9	3	0.27674	0.35945	1.0	6637	1	-0.054212	0.18359	0.28758	1.0	5224	1	-0.054212
KLHDC8A	3	0.27693	0.35956	1.0	6638	1	0.1499	0.59209	0.59648	1.0	10930	1	0.1499
DNAH2	3	0.27693	0.35956	1.0	6639	1	-0.14219	0.93429	0.93446	1.0	17527	0	-0.14219
ZDHHC6	3	0.27693	0.35956	1.0	6640	1	0.11821	0.62907	0.63024	1.0	11562	1	0.11821
CAPZA1	3	0.27708	0.35964	1.0	6641	1	-0.14398	0.88493	0.885	1.0	16608	0	-0.14398
ZMPSTE24	3	0.27723	0.35974	1.0	6642	1	0.17375	0.31243	0.39015	1.0	7112	1	0.17375
USP18	3	0.27723	0.35974	1.0	6643	1	0.0023516	0.25738	0.35664	1.0	6513	1	0.0023516
FMN1	3	0.27723	0.35974	1.0	6644	1	-0.053986	0.40958	0.45421	1.0	8242	1	-0.053986
SNX18	3	0.27742	0.35985	1.0	6645	1	-0.11748	0.22794	0.33933	1.0	6192	1	-0.11748
PPL	3	0.27742	0.35985	1.0	6646	1	0.025661	0.73303	0.73317	1.0	13571	0	0.025661
TMEM259	3	0.27759	0.35993	1.0	6647	1	0.23275	0.13728	0.22486	1.0	4100	2	0.23275
TECTB	3	0.27793	0.36014	1.0	6648	1	0.062409	0.20043	0.31007	1.0	5652	1	0.062409
ZP4	3	0.27793	0.36014	1.0	6649	1	0.11467	0.089086	0.15818	1.0	2932	1	0.11467
SAPCD1	3	0.27793	0.36014	1.0	6650	1	-0.034927	0.2111	0.32412	1.0	5906	1	-0.034927
EPHB1	3	0.27793	0.36014	1.0	6651	1	0.0012807	0.6007	0.6042	1.0	11080	1	0.0012807
LRIF1	3	0.27793	0.36014	1.0	6652	1	-0.075436	0.71398	0.71406	1.0	13202	0	-0.075436
HSD17B14	3	0.27822	0.36032	1.0	6653	1	-0.046462	0.49656	0.51765	1.0	9432	1	-0.046462
PRSS53	3	0.27839	0.36042	1.0	6654	1	0.11657	0.57686	0.58313	1.0	10679	1	0.11657
ZFAND3	3	0.27858	0.36053	1.0	6655	1	-0.15408	0.44878	0.48195	1.0	8756	1	-0.15408
ZNF582	3	0.27858	0.36053	1.0	6656	1	-0.17948	0.8338	0.83377	1.0	15568	0	-0.17948
HAS3	3	0.27858	0.36053	1.0	6657	1	0.052729	0.24935	0.3519	1.0	6434	1	0.052729
MEIS2	3	0.27858	0.36053	1.0	6658	1	-0.010077	0.52138	0.53714	1.0	9813	1	-0.010077
CLDND1	3	0.27886	0.36071	1.0	6659	1	-0.0053472	0.61982	0.62156	1.0	11402	1	-0.0053472
CCNJL	3	0.27886	0.36071	1.0	6660	1	-0.0036264	0.65233	0.65253	1.0	12005	1	-0.0036264
PLA2G7	3	0.27903	0.36083	1.0	6661	1	0.22857	0.1354	0.2223	1.0	4058	1	0.22857
HIGD1C	3	0.27903	0.36083	1.0	6662	1	-0.26415	0.43219	0.47009	1.0	8534	1	-0.26415
YPEL4	3	0.27911	0.36087	1.0	6663	1	-0.011053	0.74737	0.74759	1.0	13873	0	-0.011053
ZNF138	3	0.27917	0.36092	1.0	6664	1	-0.036521	0.58612	0.59119	1.0	10828	1	-0.036521
POLG	3	0.27939	0.36104	1.0	6665	1	0.099515	0.70283	0.70291	1.0	12990	0	0.099515
SLN	3	0.27939	0.36104	1.0	6666	1	0.33766	0.082251	0.14877	1.0	2760	2	0.33766
ARHGEF9	3	0.27939	0.36104	1.0	6667	1	-0.14032	0.36219	0.42214	1.0	7669	1	-0.14032
CASTOR2	3	0.27939	0.36104	1.0	6668	1	-0.043712	0.098522	0.17141	1.0	3183	1	-0.043712
LOC283713	3	0.27958	0.36116	1.0	6669	1	-0.0012496	0.78113	0.78121	1.0	14538	0	-0.0012496
KLHL32	3	0.28	0.36142	1.0	6670	1	-0.059632	0.41475	0.45784	1.0	8305	1	-0.059632
MTHFS	3	0.28	0.36142	1.0	6671	1	-0.085546	0.78938	0.78947	1.0	14686	0	-0.085546
COL9A1	3	0.28	0.36142	1.0	6672	1	-0.031062	0.62985	0.63095	1.0	11575	1	-0.031062
DIRAS3	3	0.28	0.36142	1.0	6673	1	0.075523	0.39846	0.44651	1.0	8113	1	0.075523
SPPL2B	3	0.28	0.36142	1.0	6674	1	-0.018756	0.22947	0.34019	1.0	6205	1	-0.018756
VSTM1	3	0.28042	0.3617	1.0	6675	1	0.19019	0.13133	0.21667	1.0	3951	2	0.19019
C6orf48	3	0.28042	0.3617	1.0	6676	1	-0.051297	0.3731	0.42943	1.0	7796	1	-0.051297
MAPK6	3	0.28067	0.36186	1.0	6677	1	-0.12506	0.94128	0.94143	1.0	17670	0	-0.12506
PATL1	3	0.28067	0.36186	1.0	6678	1	-0.052396	0.81927	0.81924	1.0	15288	0	-0.052396
THSD4	3	0.28067	0.36186	1.0	6679	1	-0.12355	0.92207	0.92217	1.0	17301	0	-0.12355
C22orf24	3	0.28067	0.36186	1.0	6680	1	0.023595	0.33933	0.40717	1.0	7417	1	0.023595
ENY2	3	0.28067	0.36186	1.0	6681	1	0.09094	0.19628	0.30455	1.0	5563	1	0.09094
SLC35D2	3	0.28086	0.36198	1.0	6682	1	-0.10861	0.76185	0.76214	1.0	14147	0	-0.10861
OR10G8	3	0.28103	0.36209	1.0	6683	1	-0.060476	0.84624	0.84629	1.0	15821	0	-0.060476
POLR3GL	3	0.28103	0.36209	1.0	6684	1	0.17425	0.12106	0.20252	1.0	3717	2	0.17425
GEMIN7	3	0.28112	0.36215	1.0	6685	1	-0.13649	0.23703	0.34465	1.0	6295	1	-0.13649
OR8B3	1	0.28113	0.28089	1.0	6686	1	-0.20408	0.71887	0.71912	1.0	13305	0	-0.20408
ACVR1C	3	0.28131	0.36226	1.0	6687	1	0.052268	0.10516	0.18065	1.0	3332	1	0.052268
MARK4	3	0.28131	0.36226	1.0	6688	1	-0.19398	0.28871	0.37535	1.0	6847	1	-0.19398
NLRP7	3	0.28173	0.3625	1.0	6689	1	0.043137	0.30401	0.38483	1.0	7017	1	0.043137
CT45A10	3	0.28173	0.3625	1.0	6690	1	-0.0020531	0.70072	0.70078	1.0	12944	0	-0.0020531
ZNF780A	3	0.28173	0.3625	1.0	6691	1	-0.097064	0.92481	0.92491	1.0	17354	0	-0.097064
PRM1	3	0.28186	0.36259	1.0	6692	1	0.29181	0.10215	0.17645	1.0	3270	2	0.29181
CALM3	3	0.28194	0.36264	1.0	6693	1	-0.083123	0.55195	0.56203	1.0	10276	1	-0.083123
SAMD11	3	0.28194	0.36264	1.0	6694	1	-0.08537	0.11502	0.1943	1.0	3570	1	-0.08537
DLG1	3	0.28194	0.36264	1.0	6695	1	-0.031321	0.87528	0.87542	1.0	16404	0	-0.031321
MBD3L3	2	0.28199	0.3012	1.0	6696	1	-0.15046	0.63368	0.63331	1.0	11636	0	-0.15046
CSF2RB	3	0.28213	0.36275	1.0	6697	1	-0.05521	0.39314	0.44287	1.0	8048	1	-0.05521
CD52	3	0.28213	0.36275	1.0	6698	1	-0.12259	0.19771	0.30644	1.0	5595	1	-0.12259
BIN3	3	0.28213	0.36275	1.0	6699	1	0.207	0.18622	0.29117	1.0	5292	2	0.207
PCDHGA4	3	0.2824	0.36293	1.0	6700	1	-0.010077	0.63833	0.63906	1.0	11725	1	-0.010077
WIPI1	3	0.28255	0.36302	1.0	6701	1	-0.19101	0.36219	0.42214	1.0	7668	1	-0.19101
OR13C8	3	0.28255	0.36302	1.0	6702	1	-0.099405	0.64661	0.64701	1.0	11889	1	-0.099405
OR56A5	3	0.28268	0.3631	1.0	6703	1	0.17813	0.21024	0.323	1.0	5881	2	0.17813
MYOZ3	3	0.28302	0.36333	1.0	6704	1	0.12784	0.20676	0.31845	1.0	5805	2	0.12784
SMARCA4	3	0.28302	0.36333	1.0	6705	1	0.37132	0.022108	0.05673	0.921807	1159	2	0.37132
BMP5	3	0.28302	0.36333	1.0	6706	1	0.11489	0.033453	0.078332	0.967525	1527	1	0.11489
SIM1	3	0.28302	0.36333	1.0	6707	1	-0.2058	0.56199	0.5704	1.0	10427	1	-0.2058
EXD1	3	0.28302	0.36333	1.0	6708	1	-0.1199	0.7177	0.71776	1.0	13282	0	-0.1199
ADCY9	3	0.28302	0.36333	1.0	6709	1	-0.12456	0.69541	0.69543	1.0	12839	0	-0.12456
OR51B4	3	0.28348	0.36361	1.0	6710	1	0.10296	0.60634	0.6093	1.0	11176	1	0.10296
AKT1S1	3	0.28348	0.36361	1.0	6711	1	-0.13358	0.15026	0.24248	1.0	4427	1	-0.13358
HIST1H4L	3	0.28348	0.36361	1.0	6712	1	-0.036939	0.42254	0.46334	1.0	8409	1	-0.036939
FAM219B	3	0.28375	0.36378	1.0	6713	1	0.48785	0.03691	0.083426	0.973453	1614	2	0.48785
MAGEF1	3	0.28375	0.36378	1.0	6714	1	-0.063851	0.65681	0.65694	1.0	12085	1	-0.063851
MANBA	3	0.28375	0.36378	1.0	6715	1	0.044588	0.75706	0.75729	1.0	14060	0	0.044588
PRDX4	3	0.28375	0.36378	1.0	6716	1	-0.06463	0.82616	0.8261	1.0	15427	0	-0.06463
TBC1D1	3	0.28375	0.36378	1.0	6717	1	-0.1983	0.64504	0.6455	1.0	11853	1	-0.1983
SCRT1	3	0.28375	0.36378	1.0	6718	1	-0.20927	0.31456	0.39151	1.0	7132	1	-0.20927
PCDHA13	3	0.28405	0.36397	1.0	6719	1	0.017709	0.66621	0.66623	1.0	12271	0	0.017709
ECE2	3	0.28434	0.36416	1.0	6720	1	-0.14453	0.64838	0.64873	1.0	11929	1	-0.14453
C10orf12	3	0.28434	0.36416	1.0	6721	1	0.21237	0.12336	0.2057	1.0	3772	2	0.21237
APBB2	3	0.28434	0.36416	1.0	6722	1	-0.17193	0.72687	0.72701	1.0	13443	0	-0.17193
TFIP11	3	0.28434	0.36416	1.0	6723	1	-0.045848	0.53134	0.54511	1.0	9969	1	-0.045848
ITGB1	3	0.28434	0.36416	1.0	6724	1	0.017758	0.68372	0.68368	1.0	12616	0	0.017758
PREPL	3	0.28462	0.36431	1.0	6725	1	0.040885	0.13451	0.22112	1.0	4028	1	0.040885
OR4C3	3	0.28462	0.36431	1.0	6726	1	0.21549	0.13709	0.2246	1.0	4096	2	0.21549
PARP1	3	0.28474	0.36439	1.0	6727	1	-0.21852	0.76204	0.76234	1.0	14151	0	-0.21852
SFRP2	3	0.28489	0.36447	1.0	6728	1	-0.11799	0.94092	0.94108	1.0	17662	0	-0.11799
OR1L3	3	0.28489	0.36447	1.0	6729	1	-0.29588	0.25189	0.35345	1.0	6459	1	-0.29588
HNRNPCL1	3	0.28506	0.36457	1.0	6730	1	0.23353	0.14221	0.23156	1.0	4240	2	0.23353
DPH3P1	2	0.28512	0.30384	1.0	6731	1	0.063012	0.14406	0.1958	1.0	4289	1	0.063012
NDUFB11	3	0.28516	0.36462	1.0	6732	1	-0.064254	0.085125	0.15275	1.0	2829	1	-0.064254
TMEM181	3	0.28535	0.36474	1.0	6733	1	0.21298	0.48525	0.509	1.0	9260	1	0.21298
SLC25A51	3	0.28535	0.36474	1.0	6734	1	-0.047475	0.75947	0.75976	1.0	14104	0	-0.047475
RMI2	3	0.28535	0.36474	1.0	6735	1	0.09099	0.23531	0.34365	1.0	6271	1	0.09099
TNNC1	3	0.28552	0.36485	1.0	6736	1	0.15234	0.46222	0.49175	1.0	8941	1	0.15234
NARFL	3	0.28571	0.36497	1.0	6737	1	0.12769	0.25971	0.35802	1.0	6534	1	0.12769
RRNAD1	3	0.28571	0.36497	1.0	6738	1	0.13503	0.33018	0.40127	1.0	7301	1	0.13503
C1QTNF6	3	0.28571	0.36497	1.0	6739	1	0.031633	0.19628	0.30455	1.0	5558	1	0.031633
HMOX1	3	0.28571	0.36497	1.0	6740	1	0.011865	0.62069	0.62236	1.0	11410	1	0.011865
FBLN7	3	0.28592	0.3651	1.0	6741	1	0.043153	0.57889	0.58484	1.0	10717	1	0.043153
RAMP1	3	0.28613	0.36524	1.0	6742	1	-0.059112	0.69699	0.69701	1.0	12868	0	-0.059112
GTF2F1	3	0.28613	0.36524	1.0	6743	1	-0.15307	0.60769	0.61052	1.0	11200	1	-0.15307
BANP	3	0.28613	0.36524	1.0	6744	1	-0.15197	0.7318	0.73195	1.0	13543	0	-0.15197
RBM46	3	0.28649	0.36546	1.0	6745	1	0.18403	0.14138	0.23046	1.0	4215	2	0.18403
SHISA3	3	0.28649	0.36546	1.0	6746	1	0.12734	0.67943	0.67941	1.0	12538	0	0.12734
ZNF645	3	0.28649	0.36546	1.0	6747	1	-0.046851	0.29143	0.37705	1.0	6874	1	-0.046851
RAP1GAP2	3	0.28649	0.36546	1.0	6748	1	-0.016762	0.032604	0.077098	0.967074	1502	1	-0.016762
AICDA	3	0.28649	0.36546	1.0	6749	1	-0.25874	0.48334	0.50751	1.0	9231	1	-0.25874
C1QBP	3	0.28649	0.36546	1.0	6750	1	0.086347	0.42962	0.46831	1.0	8503	1	0.086347
PLEKHN1	3	0.28649	0.36546	1.0	6751	1	-0.085213	0.02243	0.05748	0.925831	1171	1	-0.085213
STXBP3	3	0.28674	0.36562	1.0	6752	1	-0.037349	0.40459	0.45073	1.0	8187	1	-0.037349
SCIN	3	0.28674	0.36562	1.0	6753	1	0.094305	0.46351	0.4927	1.0	8958	1	0.094305
ACAP3	3	0.28674	0.36562	1.0	6754	1	-0.085082	0.84658	0.84662	1.0	15828	0	-0.085082
DPYS	3	0.28682	0.36567	1.0	6755	1	-0.21286	0.035715	0.081694	0.973453	1581	1	-0.21286
C22orf42	3	0.28697	0.36575	1.0	6756	1	-0.066442	0.75529	0.75549	1.0	14026	0	-0.066442
NMU	3	0.28722	0.36592	1.0	6757	1	-0.061193	0.476	0.50208	1.0	9119	1	-0.061193
SERGEF	3	0.28722	0.36592	1.0	6758	1	-0.084033	0.67006	0.66998	1.0	12349	0	-0.084033
TPRG1	3	0.28722	0.36592	1.0	6759	1	0.014571	0.020147	0.051925	0.907181	1078	1	0.014571
CKMT2	3	0.28722	0.36592	1.0	6760	1	-0.029197	0.42049	0.46188	1.0	8387	1	-0.029197
CYB561D1	3	0.28722	0.36592	1.0	6761	1	-0.16628	0.71179	0.71185	1.0	13156	0	-0.16628
KCND3	3	0.28722	0.36592	1.0	6762	1	-0.054649	0.84998	0.84998	1.0	15897	0	-0.054649
GGA2	3	0.28745	0.36607	1.0	6763	1	0.28369	0.030879	0.074572	0.960696	1465	2	0.28369
RLN3	3	0.28758	0.36615	1.0	6764	1	0.011346	0.4125	0.45625	1.0	8273	1	0.011346
CPNE3	3	0.28758	0.36615	1.0	6765	1	-0.046851	0.76728	0.7675	1.0	14247	0	-0.046851
BSN	3	0.28758	0.36615	1.0	6766	1	0.049043	0.82141	0.82139	1.0	15336	0	0.049043
TNRC6C	3	0.28787	0.36633	1.0	6767	1	0.26152	0.079867	0.14539	1.0	2695	2	0.26152
PDK3	3	0.28787	0.36633	1.0	6768	1	-0.085158	0.90874	0.90884	1.0	17058	0	-0.085158
DRC7	3	0.28787	0.36633	1.0	6769	1	-0.04431	0.50419	0.52357	1.0	9543	1	-0.04431
VWA3A	3	0.28806	0.36643	1.0	6770	1	-0.05813	0.62449	0.62597	1.0	11478	1	-0.05813
TSSK1B	3	0.28821	0.36652	1.0	6771	1	0.34043	0.10695	0.18311	1.0	3387	2	0.34043
DUSP22	3	0.28821	0.36652	1.0	6772	1	0.10097	0.70158	0.70162	1.0	12962	0	0.10097
COL3A1	3	0.28821	0.36652	1.0	6773	1	0.12213	0.2515	0.35321	1.0	6456	1	0.12213
CTXN1	3	0.28848	0.36671	1.0	6774	1	-0.085378	0.86784	0.86789	1.0	16261	0	-0.085378
ADCY1	3	0.28848	0.36671	1.0	6775	1	-0.12506	0.67248	0.67242	1.0	12402	0	-0.12506
PAGE4	3	0.28863	0.3668	1.0	6776	1	0.036445	0.72069	0.72075	1.0	13337	0	0.036445
TTC23	3	0.28871	0.36685	1.0	6777	1	0.052176	0.058464	0.11491	0.999164	2161	1	0.052176
RPP38	3	0.28896	0.36701	1.0	6778	1	-0.1737	0.91811	0.91822	1.0	17228	0	-0.1737
TSPO2	3	0.28896	0.36701	1.0	6779	1	-0.085082	0.63644	0.63727	1.0	11692	1	-0.085082
JKAMP	3	0.28896	0.36701	1.0	6780	1	-0.14984	0.33711	0.4057	1.0	7382	1	-0.14984
C1QTNF8	3	0.28896	0.36701	1.0	6781	1	-0.10598	0.80486	0.80476	1.0	14993	0	-0.10598
CYHR1	3	0.28896	0.36701	1.0	6782	1	-0.28395	0.87162	0.87175	1.0	16347	0	-0.28395
P2RY8	3	0.28917	0.36713	1.0	6783	1	-0.041857	0.056137	0.11158	0.994799	2112	1	-0.041857
PPIL4	3	0.28922	0.36716	1.0	6784	1	0.1122	0.19421	0.30182	1.0	5503	1	0.1122
SULT1C2	3	0.28978	0.36754	1.0	6785	1	-0.0080118	0.11436	0.19337	1.0	3559	1	-0.0080118
MAN2B1	3	0.28978	0.36754	1.0	6786	1	0.74017	0.040432	0.088628	0.976569	1710	2	0.74017
RHOBTB1	3	0.28978	0.36754	1.0	6787	1	0.037057	0.77523	0.77537	1.0	14412	0	0.037057
PACSIN1	3	0.28978	0.36754	1.0	6788	1	-0.020225	0.54644	0.55745	1.0	10203	1	-0.020225
DPPA5	3	0.29016	0.36777	1.0	6789	1	-0.085642	0.33863	0.40672	1.0	7405	1	-0.085642
COLGALT1	3	0.29016	0.36777	1.0	6790	1	0.12769	0.051192	0.10437	0.989674	1989	1	0.12769
CRHR2	3	0.29016	0.36777	1.0	6791	1	0.0083196	0.8117	0.81161	1.0	15130	0	0.0083196
MCM8	3	0.29043	0.36794	1.0	6792	1	0.30641	0.073922	0.13687	1.0	2563	2	0.30641
SYNGR1	3	0.29043	0.36794	1.0	6793	1	0.04789	0.73609	0.73626	1.0	13625	0	0.04789
CMTM7	3	0.29043	0.36794	1.0	6794	1	-0.057051	0.88098	0.88103	1.0	16523	0	-0.057051
LACTBL1	3	0.29043	0.36794	1.0	6795	1	0.25773	0.067426	0.12765	0.999164	2396	2	0.25773
OR10H3	3	0.29076	0.36816	1.0	6796	1	0.17491	0.11371	0.19251	1.0	3547	2	0.17491
PSAP	3	0.29076	0.36816	1.0	6797	1	0.24434	0.17955	0.28216	1.0	5129	2	0.24434
SHH	3	0.29076	0.36816	1.0	6798	1	-0.14655	0.31136	0.38949	1.0	7101	1	-0.14655
ASB8	3	0.29076	0.36816	1.0	6799	1	-0.023843	0.23773	0.34503	1.0	6305	1	-0.023843
C1orf189	3	0.29076	0.36816	1.0	6800	1	-0.064989	0.88726	0.88737	1.0	16639	0	-0.064989
GAL	3	0.29076	0.36816	1.0	6801	1	-0.067114	0.49427	0.51587	1.0	9398	1	-0.067114
OARD1	3	0.29102	0.36833	1.0	6802	1	-0.064484	0.83151	0.83149	1.0	15530	0	-0.064484
DPF3	3	0.29114	0.3684	1.0	6803	1	0.0030487	0.65121	0.65143	1.0	11982	1	0.0030487
CPLX3	3	0.29114	0.3684	1.0	6804	1	-0.17386	0.81513	0.81503	1.0	15202	0	-0.17386
CDRT15	3	0.29123	0.36845	1.0	6805	1	-0.162	0.86164	0.86166	1.0	16136	0	-0.162
NARR	3	0.29137	0.36855	1.0	6806	1	-0.0079426	0.83181	0.83176	1.0	15534	0	-0.0079426
CEBPE	3	0.29137	0.36855	1.0	6807	1	0.057069	0.1639	0.261	1.0	4772	1	0.057069
HEBP1	3	0.29137	0.36855	1.0	6808	1	0.064237	0.2336	0.34264	1.0	6252	1	0.064237
SMIM29	3	0.29137	0.36855	1.0	6809	1	-0.04431	0.47515	0.50145	1.0	9109	1	-0.04431
RBM24	3	0.29137	0.36855	1.0	6810	1	0.09094	0.4125	0.45625	1.0	8272	1	0.09094
CCDC171	3	0.29189	0.36888	1.0	6811	1	-0.15518	0.62807	0.62929	1.0	11544	1	-0.15518
HDAC11	3	0.29189	0.36888	1.0	6812	1	0.32426	0.074133	0.13717	1.0	2568	2	0.32426
OPRD1	3	0.29189	0.36888	1.0	6813	1	0.03871	0.46554	0.49421	1.0	8981	1	0.03871
SPP2	3	0.29215	0.36904	1.0	6814	1	-0.025771	0.61039	0.61294	1.0	11246	1	-0.025771
KLK9	3	0.29215	0.36904	1.0	6815	1	0.15848	0.17719	0.27898	1.0	5069	2	0.15848
MAP3K11	3	0.29231	0.36913	1.0	6816	1	-0.033917	0.39926	0.44709	1.0	8121	1	-0.033917
RCC1	3	0.29231	0.36913	1.0	6817	1	-0.084741	0.90366	0.90373	1.0	16954	0	-0.084741
METTL7A	3	0.29246	0.36922	1.0	6818	1	-0.018043	0.66278	0.66276	1.0	12201	0	-0.018043
PIH1D3	3	0.2926	0.36932	1.0	6819	1	-0.057595	0.32562	0.3984	1.0	7248	1	-0.057595
FAM47E	3	0.2926	0.36932	1.0	6820	1	-0.03339	0.43649	0.47312	1.0	8594	1	-0.03339
BLOC1S1	3	0.2926	0.36932	1.0	6821	1	0.16346	0.14739	0.23862	1.0	4356	2	0.16346
SLC24A3	3	0.2926	0.36932	1.0	6822	1	0.31427	0.067103	0.12717	0.999164	2385	2	0.31427
LOC100130370	3	0.29283	0.36944	1.0	6823	1	0.59543	0.002267	0.0063671	0.525725	228	2	0.59543
NANS	3	0.29283	0.36944	1.0	6824	1	-0.01012	0.72933	0.72949	1.0	13484	0	-0.01012
PLIN3	3	0.29283	0.36944	1.0	6825	1	0.25242	0.088434	0.1573	1.0	2916	2	0.25242
ACBD3	3	0.29283	0.36944	1.0	6826	1	0.14838	0.18211	0.28561	1.0	5190	2	0.14838
LCN12	3	0.29302	0.36956	1.0	6827	1	0.14473	0.38577	0.43798	1.0	7961	1	0.14473
C10orf88	3	0.29308	0.36959	1.0	6828	1	0.096574	0.20179	0.3119	1.0	5684	1	0.096574
PRSS57	3	0.29346	0.36984	1.0	6829	1	0.0091881	0.22364	0.33681	1.0	6143	1	0.0091881
LHFPL5	3	0.29346	0.36984	1.0	6830	1	-0.046462	0.89061	0.89067	1.0	16702	0	-0.046462
SETX	3	0.29346	0.36984	1.0	6831	1	0.14606	0.077517	0.14202	1.0	2652	1	0.14606
SACS	3	0.29346	0.36984	1.0	6832	1	-0.11233	0.67539	0.67537	1.0	12452	0	-0.11233
SERINC1	3	0.29346	0.36984	1.0	6833	1	-0.14313	0.12956	0.21425	1.0	3907	1	-0.14313
RBM6	3	0.29346	0.36984	1.0	6834	1	-0.079073	0.33795	0.40627	1.0	7393	1	-0.079073
SLC25A24	3	0.29346	0.36984	1.0	6835	1	-0.08435	0.47165	0.49881	1.0	9060	1	-0.08435
SLC2A1	3	0.29346	0.36984	1.0	6836	1	0.28369	0.11274	0.1912	1.0	3533	2	0.28369
KIR2DL2	2	0.29361	0.31102	1.0	6837	1	-0.10778	0.69149	0.69108	1.0	12767	0	-0.10778
RIBC1	3	0.29411	0.37026	1.0	6838	1	-0.035795	0.293	0.37796	1.0	6888	1	-0.035795
ZNF81	3	0.29411	0.37026	1.0	6839	1	0.082807	0.32877	0.40041	1.0	7287	1	0.082807
GRIN3A	3	0.29411	0.37026	1.0	6840	1	0.044588	0.28783	0.37482	1.0	6838	1	0.044588
FUT9	3	0.29411	0.37026	1.0	6841	1	0.10049	0.36289	0.4226	1.0	7679	1	0.10049
KRTAP24-1	3	0.29411	0.37026	1.0	6842	1	-0.065082	0.098914	0.17192	1.0	3193	1	-0.065082
PRKAG3	3	0.29455	0.37054	1.0	6843	1	-0.084993	0.49561	0.51692	1.0	9418	1	-0.084993
IFNA13	3	0.29455	0.37054	1.0	6844	1	-0.046462	0.54552	0.55668	1.0	10185	1	-0.046462
MOV10L1	3	0.29455	0.37054	1.0	6845	1	-0.085685	0.84427	0.84431	1.0	15781	0	-0.085685
SYT8	3	0.29455	0.37054	1.0	6846	1	-0.077739	0.46072	0.49064	1.0	8921	1	-0.077739
KLHDC9	3	0.29455	0.37054	1.0	6847	1	0.067379	0.52938	0.54354	1.0	9925	1	0.067379
TOPAZ1	3	0.29455	0.37054	1.0	6848	1	-0.12561	0.73372	0.73387	1.0	13585	0	-0.12561
IL11RA	3	0.29455	0.37054	1.0	6849	1	0.011019	0.39102	0.44144	1.0	8031	1	0.011019
ATF7IP2	3	0.29473	0.37066	1.0	6850	1	-0.11162	0.26188	0.35927	1.0	6555	1	-0.11162
MYH7B	3	0.2948	0.37071	1.0	6851	1	0.10223	0.090346	0.15995	1.0	2966	1	0.10223
FNBP1	3	0.2948	0.37071	1.0	6852	1	0.10376	0.69317	0.69315	1.0	12802	0	0.10376
PRODH	3	0.2949	0.37078	1.0	6853	1	-0.14812	0.96102	0.9613	1.0	18066	0	-0.14812
ARFGEF2	3	0.2949	0.37078	1.0	6854	1	-0.085477	0.64921	0.64949	1.0	11949	1	-0.085477
ANKAR	3	0.29507	0.37089	1.0	6855	1	0.00064342	0.81841	0.81834	1.0	15275	0	0.00064342
MOB3B	3	0.29507	0.37089	1.0	6856	1	-0.069639	0.73475	0.73487	1.0	13604	0	-0.069639
PGC	3	0.29536	0.37107	1.0	6857	1	0.18882	0.093258	0.16408	1.0	3043	2	0.18882
NOX1	3	0.29536	0.37107	1.0	6858	1	0.15926	0.17185	0.27167	1.0	4954	2	0.15926
MPHOSPH8	3	0.29536	0.37107	1.0	6859	1	-0.13556	0.82835	0.82828	1.0	15469	0	-0.13556
SULT1A3	3	0.29536	0.37107	1.0	6860	1	0.092903	0.40958	0.45421	1.0	8238	1	0.092903
LCE2B	3	0.29557	0.37121	1.0	6861	1	-0.099669	0.87123	0.87134	1.0	16339	0	-0.099669
HIST1H4H	3	0.29561	0.37124	1.0	6862	1	0.0012951	0.84241	0.8424	1.0	15738	0	0.0012951
ENDOG	3	0.29569	0.3713	1.0	6863	1	0.02894	0.42917	0.46798	1.0	8497	1	0.02894
FBXO44	3	0.29569	0.3713	1.0	6864	1	0.1397	0.60584	0.60887	1.0	11171	1	0.1397
ZNF175	3	0.29569	0.3713	1.0	6865	1	-0.12553	0.21639	0.33101	1.0	6040	1	-0.12553
ITPR1	3	0.2958	0.37137	1.0	6866	1	0.0068798	0.29682	0.38035	1.0	6932	1	0.0068798
BCL2L1	3	0.29596	0.37148	1.0	6867	1	-0.1575	0.94099	0.94115	1.0	17664	0	-0.1575
RPS10-NUDT3	3	0.29596	0.37148	1.0	6868	1	0.40842	0.0012623	0.0035941	0.419295	161	2	0.40842
