id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SIAH1	3	0.62686	0.62729	1.0	11586	1	-0.23849	0.9344	0.93457	1.0	17495	0	-0.23849
RAD52	3	0.62686	0.62729	1.0	11587	1	-0.17642	0.94027	0.94045	1.0	17607	0	-0.17642
MFSD5	3	0.62686	0.62729	1.0	11588	1	-0.14102	0.4529	0.48613	1.0	9023	1	-0.14102
NSRP1	3	0.62686	0.62729	1.0	11589	1	0.46331	0.07695	0.14158	1.0	2652	2	0.46331
ATP4B	3	0.62706	0.6275	1.0	11590	1	-0.038071	0.22864	0.34199	1.0	6346	1	-0.038071
GABARAPL2	3	0.62734	0.62777	1.0	11591	1	0.016231	0.48853	0.51246	1.0	9493	1	0.016231
GARS	3	0.62734	0.62777	1.0	11592	1	-0.10133	0.50972	0.52875	1.0	9779	1	-0.10133
FABP7	3	0.62734	0.62777	1.0	11593	1	-0.1427	0.19811	0.30706	1.0	5685	1	-0.1427
BBX	3	0.62734	0.62777	1.0	11594	1	0.26965	0.050965	0.10454	0.986322	1996	2	0.26965
ERICH2	3	0.62734	0.62777	1.0	11595	1	0.27094	0.083243	0.15052	1.0	2812	2	0.27094
TGM5	3	0.62734	0.62777	1.0	11596	1	-0.10121	0.48198	0.50758	1.0	9400	1	-0.10121
ZW10	3	0.62734	0.62777	1.0	11597	1	0.094182	0.094471	0.16614	1.0	3110	1	0.094182
PGAM4	3	0.62734	0.62777	1.0	11598	1	-0.066121	0.58708	0.59252	1.0	10926	1	-0.066121
HDAC2	3	0.62734	0.62777	1.0	11599	1	-0.21947	0.70096	0.70101	1.0	13016	0	-0.21947
MAMDC4	3	0.62734	0.62777	1.0	11600	1	0.12564	0.54303	0.55538	1.0	10260	1	0.12564
RBBP4	3	0.6277	0.62811	1.0	11601	1	-0.067707	0.92918	0.92932	1.0	17377	0	-0.067707
SEC31B	3	0.6277	0.62811	1.0	11602	1	0.20358	0.18808	0.29369	1.0	5443	2	0.20358
ZNF280C	3	0.6277	0.62811	1.0	11603	1	-0.064746	0.0099387	0.026624	0.865877	564	1	-0.064746
ITGA2	3	0.6277	0.62811	1.0	11604	1	-0.18559	0.8237	0.82373	1.0	15382	0	-0.18559
CDK17	3	0.6277	0.62811	1.0	11605	1	0.096898	0.4061	0.45324	1.0	8402	1	0.096898
CYBRD1	3	0.6277	0.62811	1.0	11606	1	-0.18559	0.68733	0.68734	1.0	12762	0	-0.18559
FTCD	3	0.6277	0.62811	1.0	11607	1	0.52939	0.018328	0.0475	0.915206	975	2	0.52939
DEFB134	3	0.6281	0.62849	1.0	11608	1	0.04893	0.48226	0.50778	1.0	9407	1	0.04893
CCDC34	3	0.6281	0.62849	1.0	11609	1	0.37865	0.058882	0.11595	0.995647	2191	2	0.37865
JRKL	3	0.6281	0.62849	1.0	11610	1	-0.0058347	0.26375	0.36245	1.0	6722	1	-0.0058347
TMEM129	3	0.6281	0.62849	1.0	11611	1	-0.14292	0.7914	0.7915	1.0	14754	0	-0.14292
TARBP1	3	0.6281	0.62849	1.0	11612	1	0.081429	0.63592	0.63694	1.0	11788	1	0.081429
ZMYM1	3	0.6281	0.62849	1.0	11613	1	0.025311	0.55507	0.56527	1.0	10429	1	0.025311
TNS1	3	0.6281	0.62849	1.0	11614	1	0.0069761	0.51562	0.53347	1.0	9867	1	0.0069761
MAGOH	3	0.6281	0.62849	1.0	11615	1	0.51313	0.02383	0.060873	0.933823	1225	2	0.51313
LDLR	3	0.6281	0.62849	1.0	11616	1	0.26828	0.11057	0.18845	1.0	3517	2	0.26828
SLC13A3	3	0.6281	0.62849	1.0	11617	1	0.18821	0.18153	0.28496	1.0	5278	2	0.18821
PTPRB	3	0.6281	0.62849	1.0	11618	1	-0.13552	0.86186	0.86187	1.0	16116	0	-0.13552
NYAP2	3	0.62837	0.62876	1.0	11619	1	-0.12793	0.92324	0.92337	1.0	17273	0	-0.12793
PARS2	3	0.62849	0.62888	1.0	11620	1	-0.080962	0.84896	0.84896	1.0	15876	0	-0.080962
SLC22A2	3	0.62849	0.62888	1.0	11621	1	0.37207	0.24591	0.352	1.0	6518	1	0.37207
KRTAP19-5	3	0.62849	0.62888	1.0	11622	1	-0.28621	0.43389	0.47259	1.0	8758	1	-0.28621
ATG13	3	0.62849	0.62888	1.0	11623	1	-0.11939	0.13782	0.22582	1.0	4222	1	-0.11939
HMGA1	3	0.62849	0.62888	1.0	11624	1	-0.087304	0.49107	0.51445	1.0	9527	1	-0.087304
FAM171A2	3	0.62863	0.62902	1.0	11625	1	0.019781	0.59224	0.59707	1.0	11021	1	0.019781
KRT7	3	0.62871	0.6291	1.0	11626	1	0.063037	0.21042	0.32327	1.0	5983	1	0.063037
DEFB131	3	0.62871	0.6291	1.0	11627	1	-0.10827	0.37507	0.43231	1.0	8028	1	-0.10827
ADD3	3	0.62871	0.6291	1.0	11628	1	-0.071423	0.87232	0.87246	1.0	16340	0	-0.071423
BEST3	3	0.62878	0.62917	1.0	11629	1	0.26408	0.40355	0.45149	1.0	8369	1	0.26408
ENKUR	3	0.62898	0.62936	1.0	11630	1	-0.15084	0.82833	0.82826	1.0	15471	0	-0.15084
GABRP	3	0.62898	0.62936	1.0	11631	1	0.51681	0.0061441	0.016808	0.818707	388	2	0.51681
C7orf33	3	0.62898	0.62936	1.0	11632	1	0.35805	0.019777	0.050999	0.917067	1043	2	0.35805
CYB5B	3	0.62898	0.62936	1.0	11633	1	0.3901	0.022606	0.057904	0.927514	1174	2	0.3901
XPO7	3	0.62898	0.62936	1.0	11634	1	0.039941	0.62739	0.62891	1.0	11627	1	0.039941
ZSWIM2	3	0.62898	0.62936	1.0	11635	1	0.28953	0.11162	0.18993	1.0	3545	2	0.28953
LOC388780	3	0.62898	0.62936	1.0	11636	1	-0.08659	0.90466	0.90474	1.0	16925	0	-0.08659
PLEKHA6	3	0.62898	0.62936	1.0	11637	1	0.27694	0.13665	0.22422	1.0	4198	2	0.27694
RPS26	3	0.62923	0.62961	1.0	11638	1	-0.13352	0.55698	0.56681	1.0	10461	1	-0.13352
FLJ45513	3	0.62923	0.62961	1.0	11639	1	-0.13773	0.92926	0.9294	1.0	17381	0	-0.13773
UBL3	3	0.62935	0.62972	1.0	11640	1	0.13387	0.73121	0.73137	1.0	13632	0	0.13387
H2AFB3	3	0.62942	0.62979	1.0	11641	1	-0.14112	0.69466	0.69465	1.0	12899	0	-0.14112
ECHDC3	3	0.62942	0.62979	1.0	11642	1	-0.14292	0.50629	0.52614	1.0	9726	1	-0.14292
YIPF2	3	0.62958	0.62994	1.0	11643	1	0.0098182	0.68369	0.68365	1.0	12687	0	0.0098182
ZMPSTE24	3	0.62958	0.62994	1.0	11644	1	-0.11942	0.28758	0.37668	1.0	6990	1	-0.11942
CRYBG2	3	0.62958	0.62994	1.0	11645	1	-0.037916	0.25119	0.35516	1.0	6564	1	-0.037916
LNX2	3	0.62958	0.62994	1.0	11646	1	-0.053621	0.34034	0.40959	1.0	7627	1	-0.053621
RSG1	3	0.6297	0.63006	1.0	11647	1	-0.11991	0.81158	0.81149	1.0	15148	0	-0.11991
LGI2	2	0.62973	0.62941	1.0	11648	0	-0.00024206	0.65985	0.65947	1.0	12233	0	-0.00024206
SDF2L1	3	0.62977	0.63014	1.0	11649	1	-0.040289	0.39561	0.44608	1.0	8271	1	-0.040289
NOC4L	3	0.62977	0.63014	1.0	11650	1	0.0068612	0.33789	0.408	1.0	7590	1	0.0068612
NIPSNAP3A	3	0.62988	0.63023	1.0	11651	1	0.16218	0.20496	0.31615	1.0	5847	2	0.16218
LOC101929372	3	0.62988	0.63023	1.0	11652	1	0.19123	0.077597	0.14254	1.0	2667	2	0.19123
ARPC1A	3	0.62995	0.63029	1.0	11653	1	-0.05979	0.51529	0.53319	1.0	9861	1	-0.05979
VOPP1	3	0.63012	0.63049	1.0	11654	1	-0.1628	0.91804	0.91816	1.0	17164	0	-0.1628
FAM103A1	3	0.63012	0.63049	1.0	11655	1	0.071612	0.45215	0.4856	1.0	9006	1	0.071612
KLRC4	3	0.63027	0.63063	1.0	11656	1	0.16247	0.20393	0.31478	1.0	5823	2	0.16247
PRKAR2A	3	0.63046	0.63081	1.0	11657	1	-0.13141	0.54698	0.55861	1.0	10312	1	-0.13141
PRDM15	3	0.63046	0.63081	1.0	11658	1	0.16261	0.20331	0.31396	1.0	5809	2	0.16261
SYTL5	3	0.63046	0.63081	1.0	11659	1	-0.075915	0.80486	0.80476	1.0	15015	0	-0.075915
RGS21	3	0.63046	0.63081	1.0	11660	1	0.091887	0.15463	0.24855	1.0	4641	1	0.091887
NPR1	3	0.63046	0.63081	1.0	11661	1	-0.16458	0.90694	0.90704	1.0	16963	0	-0.16458
ARRB1	3	0.63046	0.63081	1.0	11662	1	0.29328	0.1445	0.23488	1.0	4382	2	0.29328
ANP32C	3	0.63046	0.63081	1.0	11663	1	-0.097434	0.93119	0.93132	1.0	17423	0	-0.097434
FBXO2	3	0.63046	0.63081	1.0	11664	1	0.084391	0.18429	0.28864	1.0	5345	1	0.084391
EEF1AKMT2	3	0.63046	0.63081	1.0	11665	1	0.12727	0.23454	0.3454	1.0	6416	1	0.12727
DDX49	3	0.63069	0.63104	1.0	11666	1	-0.10028	0.83882	0.83882	1.0	15681	0	-0.10028
AQP5	3	0.63069	0.63104	1.0	11667	1	0.01363	0.49224	0.51535	1.0	9537	1	0.01363
ANOS1	3	0.63069	0.63104	1.0	11668	1	-0.17745	0.78248	0.78254	1.0	14587	0	-0.17745
PLEKHA3	3	0.63081	0.63116	1.0	11669	1	0.44252	0.010504	0.028068	0.865877	605	2	0.44252
FARSA	3	0.63081	0.63116	1.0	11670	1	-0.039629	0.80066	0.80064	1.0	14941	0	-0.039629
CAPZA3	3	0.63081	0.63116	1.0	11671	1	-0.02334	0.81452	0.81439	1.0	15201	0	-0.02334
HIST1H3E	3	0.63102	0.63137	1.0	11672	1	0.38496	0.070304	0.13218	0.999848	2497	2	0.38496
RFC4	3	0.63102	0.63137	1.0	11673	1	0.41295	0.056729	0.11291	0.995647	2128	2	0.41295
CCL2	3	0.63102	0.63137	1.0	11674	1	0.017055	0.80577	0.80565	1.0	15037	0	0.017055
ASPG	2	0.63116	0.63083	1.0	11675	0	0.13143	0.17959	0.22372	1.0	5226	1	0.13143
KRTAP5-2	3	0.63133	0.63169	1.0	11676	1	0.095983	0.64016	0.64101	1.0	11860	1	0.095983
CRELD2	3	0.63133	0.63169	1.0	11677	1	-0.096545	0.84655	0.84659	1.0	15833	0	-0.096545
BCL2L11	3	0.63133	0.63169	1.0	11678	1	-0.032712	0.74994	0.75015	1.0	13967	0	-0.032712
SH3D21	3	0.63149	0.63185	1.0	11679	1	-0.15984	0.70073	0.70079	1.0	13013	0	-0.15984
SHROOM3	3	0.63149	0.63185	1.0	11680	1	-0.026774	0.7425	0.74266	1.0	13831	0	-0.026774
HIST1H4E	3	0.63149	0.63185	1.0	11681	1	0.32088	0.065703	0.12563	0.997697	2377	2	0.32088
MXD4	3	0.63149	0.63185	1.0	11682	1	0.15003	0.21766	0.33266	1.0	6160	2	0.15003
EXOC3L2	3	0.6316	0.63196	1.0	11683	1	0.1377	0.13608	0.22344	1.0	4183	2	0.1377
SATL1	3	0.63173	0.63209	1.0	11684	1	-0.14547	0.84527	0.84534	1.0	15806	0	-0.14547
ZNF177	3	0.63173	0.63209	1.0	11685	1	0.20317	0.20437	0.31537	1.0	5832	2	0.20317
ZNF749	3	0.63173	0.63209	1.0	11686	1	0.13376	0.22403	0.33928	1.0	6301	1	0.13376
ENDOD1	3	0.63173	0.63209	1.0	11687	1	-0.19946	0.65223	0.6525	1.0	12087	1	-0.19946
PDGFRB	3	0.63173	0.63209	1.0	11688	1	-0.12239	0.89467	0.89476	1.0	16743	0	-0.12239
PNP	3	0.63173	0.63209	1.0	11689	1	0.074052	0.70096	0.70101	1.0	13014	0	0.074052
TSLP	3	0.63187	0.63221	1.0	11690	1	0.069973	0.022846	0.058522	0.928652	1185	1	0.069973
FABP1	3	0.6319	0.63224	1.0	11691	1	-0.10864	0.69977	0.69982	1.0	13002	0	-0.10864
KIF7	3	0.63196	0.63232	1.0	11692	1	0.016344	0.61741	0.61967	1.0	11461	1	0.016344
ZNF536	3	0.63208	0.63244	1.0	11693	1	0.18821	0.18995	0.29624	1.0	5498	2	0.18821
ARG2	3	0.63208	0.63244	1.0	11694	1	0.27586	0.052717	0.10707	0.990644	2034	2	0.27586
NAA38	3	0.63221	0.63257	1.0	11695	1	0.028758	0.66102	0.66109	1.0	12252	1	0.028758
TBXA2R	3	0.63221	0.63257	1.0	11696	1	0.28404	0.05617	0.11211	0.995647	2111	2	0.28404
PTN	3	0.63221	0.63257	1.0	11697	1	-0.089442	0.39095	0.44293	1.0	8218	1	-0.089442
RAB3IP	3	0.63245	0.63281	1.0	11698	1	-0.14489	0.95872	0.95899	1.0	17962	0	-0.14489
PRMT8	3	0.63245	0.63281	1.0	11699	1	0.12682	0.14402	0.23425	1.0	4367	1	0.12682
TXNDC11	3	0.63245	0.63281	1.0	11700	1	0.024231	0.42468	0.46616	1.0	8644	1	0.024231
TBC1D22A	3	0.63245	0.63281	1.0	11701	1	-0.1878	0.93959	0.93979	1.0	17593	0	-0.1878
EXOSC8	3	0.63245	0.63281	1.0	11702	1	-4.5533e-05	0.61527	0.61769	1.0	11417	1	-4.5533e-05
EML5	3	0.63245	0.63281	1.0	11703	1	-0.11303	0.88312	0.8832	1.0	16528	0	-0.11303
MFAP3L	3	0.63245	0.63281	1.0	11704	1	-0.19165	0.87416	0.8743	1.0	16375	0	-0.19165
IFT27	3	0.63245	0.63281	1.0	11705	1	0.16672	0.36445	0.4253	1.0	7915	1	0.16672
USP17L24	2	0.6326	0.63223	1.0	11706	0	0.14319	0.27682	0.3008	1.0	6874	1	0.14319
PTP4A3	3	0.63275	0.6331	1.0	11707	1	0.19767	0.091133	0.16147	1.0	3018	2	0.19767
SH3BP5	3	0.63275	0.6331	1.0	11708	1	-0.13553	0.57417	0.58131	1.0	10723	1	-0.13553
ANKRD53	3	0.63275	0.6331	1.0	11709	1	0.13352	0.71178	0.71183	1.0	13243	0	0.13352
GOLGA4	3	0.63275	0.6331	1.0	11710	1	-0.022839	0.56712	0.57534	1.0	10602	1	-0.022839
RANGAP1	3	0.63307	0.63342	1.0	11711	1	-0.023974	0.88382	0.88389	1.0	16541	0	-0.023974
TNXB	3	0.63307	0.63342	1.0	11712	1	-0.079066	0.9265	0.92663	1.0	17328	0	-0.079066
DESI2	3	0.63307	0.63342	1.0	11713	1	-0.013418	0.41295	0.45801	1.0	8487	1	-0.013418
KRI1	3	0.63307	0.63342	1.0	11714	1	-0.14574	0.88428	0.88435	1.0	16553	0	-0.14574
KLC3	3	0.63333	0.63367	1.0	11715	1	-0.038248	0.2955	0.3815	1.0	7077	1	-0.038248
MYH8	3	0.63333	0.63367	1.0	11716	1	-0.14996	0.65351	0.65377	1.0	12114	1	-0.14996
SYNE1	3	0.63333	0.63367	1.0	11717	1	-0.15479	0.85284	0.85284	1.0	15950	0	-0.15479
TAPBPL	3	0.63342	0.63376	1.0	11718	1	-4.6773e-05	0.76206	0.76236	1.0	14188	0	-4.6773e-05
PPCS	3	0.6336	0.63395	1.0	11719	1	-0.049058	0.87683	0.8769	1.0	16423	0	-0.049058
RNF114	3	0.6336	0.63395	1.0	11720	1	0.32591	0.0077416	0.020983	0.859961	460	2	0.32591
VRK1	3	0.6336	0.63395	1.0	11721	1	0.028578	0.81364	0.81353	1.0	15185	0	0.028578
BCAR3	3	0.6336	0.63395	1.0	11722	1	0.041815	0.54406	0.55622	1.0	10275	1	0.041815
GALR1	3	0.6336	0.63395	1.0	11723	1	-0.093246	0.87614	0.87627	1.0	16410	0	-0.093246
NEFM	3	0.6336	0.63395	1.0	11724	1	-0.13287	0.83605	0.83603	1.0	15634	0	-0.13287
KCNE2	3	0.63378	0.63414	1.0	11725	1	-0.12628	0.69574	0.69575	1.0	12918	0	-0.12628
RUSC2	3	0.63378	0.63414	1.0	11726	1	-0.10053	0.85132	0.85132	1.0	15921	0	-0.10053
ATP2A3	3	0.63378	0.63414	1.0	11727	1	0.039871	0.39435	0.44519	1.0	8259	1	0.039871
FTO	3	0.63399	0.63434	1.0	11728	1	-0.01398	0.18277	0.2866	1.0	5304	1	-0.01398
ECE1	3	0.63399	0.63434	1.0	11729	1	0.25896	0.1206	0.20218	1.0	3792	2	0.25896
GFPT1	3	0.63399	0.63434	1.0	11730	1	-0.094133	0.88705	0.88717	1.0	16603	0	-0.094133
LRRC32	3	0.63399	0.63434	1.0	11731	1	0.1767	0.18123	0.28456	1.0	5271	2	0.1767
GTPBP10	3	0.63399	0.63434	1.0	11732	1	-0.088456	0.91612	0.91618	1.0	17129	0	-0.088456
ZFR	3	0.63399	0.63434	1.0	11733	1	0.08152	0.067689	0.12847	0.997828	2427	1	0.08152
PRDM11	3	0.63399	0.63434	1.0	11734	1	-0.02606	0.53276	0.54704	1.0	10105	1	-0.02606
OR2T35	3	0.63427	0.63459	1.0	11735	1	-0.026638	0.076275	0.14064	1.0	2634	1	-0.026638
CDK7	3	0.63463	0.63495	1.0	11736	1	0.064001	0.23238	0.34413	1.0	6391	1	0.064001
CCDC77	3	0.63463	0.63495	1.0	11737	1	-0.07727	0.42502	0.46641	1.0	8655	1	-0.07727
CAB39	3	0.63463	0.63495	1.0	11738	1	-0.033235	0.14597	0.23692	1.0	4423	1	-0.033235
AKR1C4	3	0.63463	0.63495	1.0	11739	1	-0.17897	0.89054	0.8906	1.0	16674	0	-0.17897
ICA1	3	0.63463	0.63495	1.0	11740	1	0.099616	0.75451	0.75468	1.0	14048	0	0.099616
TCFL5	3	0.63463	0.63495	1.0	11741	1	-0.10731	0.79732	0.79732	1.0	14863	0	-0.10731
ZFHX2	3	0.63463	0.63495	1.0	11742	1	-0.18671	0.92301	0.92314	1.0	17265	0	-0.18671
WDFY1	3	0.63463	0.63495	1.0	11743	1	-0.010705	0.33679	0.40729	1.0	7575	1	-0.010705
KRTAP5-9	3	0.63493	0.63524	1.0	11744	1	-0.21371	0.84207	0.84204	1.0	15741	0	-0.21371
HOXB9	3	0.63493	0.63524	1.0	11745	1	0.21886	0.13549	0.22265	1.0	4163	2	0.21886
WDR83OS	3	0.63517	0.63548	1.0	11746	1	-0.18457	0.67916	0.67914	1.0	12593	0	-0.18457
ZPBP	3	0.63517	0.63548	1.0	11747	1	-0.022722	0.8188	0.81875	1.0	15277	0	-0.022722
KHDC3L	3	0.63517	0.63548	1.0	11748	1	-0.01998	0.11192	0.19034	1.0	3557	1	-0.01998
TRAF3	3	0.63517	0.63548	1.0	11749	1	-0.040756	0.31355	0.39273	1.0	7301	1	-0.040756
RSPRY1	3	0.63534	0.63565	1.0	11750	1	0.086589	0.20108	0.31099	1.0	5757	1	0.086589
MRGPRD	3	0.63556	0.63586	1.0	11751	1	-0.052837	0.62337	0.62515	1.0	11561	1	-0.052837
NAXE	3	0.63556	0.63586	1.0	11752	1	0.12671	0.72926	0.72942	1.0	13588	0	0.12671
PCDHA9	3	0.63556	0.63586	1.0	11753	1	0.16613	0.11361	0.19266	1.0	3599	2	0.16613
C14orf1	3	0.63556	0.63586	1.0	11754	1	0.033781	0.82212	0.82211	1.0	15340	0	0.033781
FBXO42	3	0.63556	0.63586	1.0	11755	1	0.011251	0.091883	0.16252	1.0	3047	1	0.011251
HUNK	3	0.63556	0.63586	1.0	11756	1	0.036098	0.39259	0.44403	1.0	8238	1	0.036098
AIFM1	3	0.63587	0.63616	1.0	11757	1	0.071028	0.44336	0.47926	1.0	8883	1	0.071028
PITX3	3	0.63587	0.63616	1.0	11758	1	0.1087	0.34549	0.41291	1.0	7681	1	0.1087
TAX1BP1	3	0.63587	0.63616	1.0	11759	1	-0.15022	0.83825	0.83825	1.0	15671	0	-0.15022
ETHE1	3	0.63587	0.63616	1.0	11760	1	-0.041849	0.48447	0.50945	1.0	9436	1	-0.041849
GJB6	3	0.63587	0.63616	1.0	11761	1	-0.15022	0.060388	0.11816	0.995647	2234	1	-0.15022
SPOCK3	3	0.636	0.63631	1.0	11762	1	0.017581	0.30277	0.38599	1.0	7164	1	0.017581
SPACA5B	3	0.636	0.63631	1.0	11763	1	-0.14134	0.94331	0.94352	1.0	17664	0	-0.14134
M6PR	3	0.636	0.63631	1.0	11764	1	0.1303	0.44067	0.47739	1.0	8849	1	0.1303
CPEB1	3	0.63608	0.63639	1.0	11765	1	0.29676	0.086151	0.15456	1.0	2880	2	0.29676
NF2	3	0.63624	0.63657	1.0	11766	1	-0.1591	0.8339	0.83387	1.0	15588	0	-0.1591
OXR1	3	0.63624	0.63657	1.0	11767	1	-0.032304	0.44537	0.48072	1.0	8902	1	-0.032304
CHST6	3	0.63624	0.63657	1.0	11768	1	-0.16828	0.89843	0.89858	1.0	16807	0	-0.16828
LRRD1	3	0.63624	0.63657	1.0	11769	1	0.10795	0.25647	0.35822	1.0	6625	1	0.10795
ITPRIP	3	0.6365	0.63683	1.0	11770	1	-0.14929	0.88312	0.8832	1.0	16527	0	-0.14929
ZNF337	3	0.6365	0.63683	1.0	11771	1	-0.010157	0.52793	0.54319	1.0	10033	1	-0.010157
INHBC	3	0.6365	0.63683	1.0	11772	1	-0.065076	0.74419	0.74438	1.0	13867	0	-0.065076
ADAMTS3	3	0.6365	0.63683	1.0	11773	1	-0.15642	0.77325	0.77342	1.0	14426	0	-0.15642
ANKRD16	3	0.6365	0.63683	1.0	11774	1	-0.14112	0.8374	0.8374	1.0	15657	0	-0.14112
NDUFS6	3	0.6367	0.63704	1.0	11775	1	0.24644	0.56803	0.57613	1.0	10618	1	0.24644
BRIX1	3	0.63682	0.63715	1.0	11776	1	0.32973	0.055808	0.11161	0.995647	2100	2	0.32973
JSRP1	3	0.63682	0.63715	1.0	11777	1	0.057577	0.47097	0.4994	1.0	9244	1	0.057577
TMEM18	3	0.63691	0.63724	1.0	11778	1	0.093542	0.39142	0.44324	1.0	8224	1	0.093542
PNMA8A	3	0.63703	0.63737	1.0	11779	1	-0.12591	0.4104	0.45622	1.0	8448	1	-0.12591
RFC5	3	0.63703	0.63737	1.0	11780	1	0.20131	0.099412	0.17298	1.0	3246	1	0.20131
FNTB	3	0.63703	0.63737	1.0	11781	1	-0.046145	0.42715	0.4679	1.0	8679	1	-0.046145
MIER3	3	0.63703	0.63737	1.0	11782	1	0.50952	0.07369	0.13696	1.0	2575	2	0.50952
ZNF415	3	0.63711	0.63744	1.0	11783	1	0.22317	0.082951	0.15012	1.0	2804	2	0.22317
C19orf68	3	0.63714	0.63746	1.0	11784	1	-0.12432	0.7854	0.78544	1.0	14642	0	-0.12432
PSMA1	3	0.63722	0.63754	1.0	11785	1	-0.22386	0.88854	0.88864	1.0	16635	0	-0.22386
NLRP5	3	0.63722	0.63754	1.0	11786	1	-0.03708	0.86868	0.86875	1.0	16275	0	-0.03708
BRMS1L	3	0.63722	0.63754	1.0	11787	1	0.20277	0.21596	0.33049	1.0	6119	2	0.20277
NUDT22	3	0.63746	0.63778	1.0	11788	1	-0.10098	0.92123	0.9213	1.0	17233	0	-0.10098
NAT1	3	0.63746	0.63778	1.0	11789	1	0.22796	0.18534	0.29009	1.0	5371	2	0.22796
SLC16A4	3	0.63746	0.63778	1.0	11790	1	-0.021585	0.84207	0.84204	1.0	15740	0	-0.021585
ZP1	3	0.63746	0.63778	1.0	11791	1	-0.069239	0.53338	0.54754	1.0	10112	1	-0.069239
TSSC1	3	0.63746	0.63778	1.0	11792	1	0.065598	0.44047	0.47725	1.0	8844	1	0.065598
GLTP	3	0.63746	0.63778	1.0	11793	1	0.23834	0.13373	0.2203	1.0	4126	2	0.23834
FES	3	0.63746	0.63778	1.0	11794	1	-0.17935	0.37395	0.4316	1.0	8018	1	-0.17935
LMO7DN	3	0.63746	0.63778	1.0	11795	1	-0.06887	0.081481	0.14807	1.0	2760	1	-0.06887
MARCKS	3	0.63746	0.63778	1.0	11796	1	-0.12731	0.39897	0.44838	1.0	8311	1	-0.12731
MAP6	3	0.63746	0.63778	1.0	11797	1	0.26738	0.17655	0.27819	1.0	5148	2	0.26738
GOLIM4	3	0.63772	0.63804	1.0	11798	1	0.44013	0.039027	0.087056	0.980403	1672	2	0.44013
SLC25A32	3	0.63793	0.63822	1.0	11799	1	-0.026307	0.3868	0.44023	1.0	8175	1	-0.026307
IFNA8	3	0.63793	0.63822	1.0	11800	1	-0.080447	0.26683	0.36423	1.0	6761	1	-0.080447
ADCY9	3	0.63793	0.63822	1.0	11801	1	-0.10264	0.3982	0.44783	1.0	8302	1	-0.10264
SPDYA	3	0.63793	0.63822	1.0	11802	1	-0.14871	0.7249	0.72503	1.0	13507	0	-0.14871
TUBB6	3	0.63793	0.63822	1.0	11803	1	0.10087	0.24756	0.35295	1.0	6531	1	0.10087
TLN2	3	0.63793	0.63822	1.0	11804	1	0.12531	0.34943	0.41542	1.0	7724	1	0.12531
LOC100129112	3	0.63821	0.63851	1.0	11805	1	-0.10031	0.59498	0.59954	1.0	11065	1	-0.10031
MRPL3	3	0.63821	0.63851	1.0	11806	1	0.053605	0.68701	0.68703	1.0	12752	0	0.053605
SCYL1	3	0.63821	0.63851	1.0	11807	1	0.04077	0.31778	0.39535	1.0	7351	1	0.04077
LCTL	3	0.63821	0.63851	1.0	11808	1	0.13838	0.19803	0.30694	1.0	5684	2	0.13838
ADH1A	3	0.63821	0.63851	1.0	11809	1	0.082679	0.59312	0.59788	1.0	11036	1	0.082679
C6	3	0.63821	0.63851	1.0	11810	1	0.068259	0.051729	0.10564	0.987895	2012	1	0.068259
HTR1E	3	0.63821	0.63851	1.0	11811	1	0.069824	0.66547	0.66546	1.0	12339	0	0.069824
OPN1MW	3	0.63846	0.63876	1.0	11812	1	0.32725	0.080634	0.14686	1.0	2743	2	0.32725
FUT4	3	0.63846	0.63876	1.0	11813	1	-0.14224	0.87356	0.8737	1.0	16365	0	-0.14224
AMT	3	0.63846	0.63876	1.0	11814	1	-0.13722	0.85602	0.85601	1.0	16006	0	-0.13722
PTDSS2	3	0.6386	0.6389	1.0	11815	1	-0.1447	0.93987	0.94006	1.0	17597	0	-0.1447
COPS9	3	0.63866	0.63897	1.0	11816	1	0.71299	0.024263	0.061881	0.938588	1240	2	0.71299
DEFB132	3	0.63877	0.63909	1.0	11817	1	-0.1582	0.97146	0.97164	1.0	18236	0	-0.1582
INTS14	3	0.63877	0.63909	1.0	11818	1	-0.1582	0.77896	0.77905	1.0	14528	0	-0.1582
COL11A2	3	0.63877	0.63909	1.0	11819	1	0.15009	0.36022	0.42252	1.0	7859	1	0.15009
COPS2	3	0.63877	0.63909	1.0	11820	1	0.43634	0.039231	0.087364	0.980403	1678	2	0.43634
VPS37B	3	0.63896	0.63927	1.0	11821	1	0.016616	0.46861	0.4976	1.0	9218	1	0.016616
PRM3	3	0.63896	0.63927	1.0	11822	1	0.08545	0.42903	0.46924	1.0	8701	1	0.08545
ESPN	3	0.63896	0.63927	1.0	11823	1	0.069552	0.22056	0.33642	1.0	6234	1	0.069552
SSSCA1	3	0.6392	0.63952	1.0	11824	1	-0.08947	0.73905	0.73925	1.0	13759	0	-0.08947
SYT11	3	0.6392	0.63952	1.0	11825	1	-0.11051	0.72234	0.72247	1.0	13461	0	-0.11051
WSB1	3	0.6392	0.63952	1.0	11826	1	-0.16621	0.9696	0.96977	1.0	18201	0	-0.16621
OR13H1	3	0.6392	0.63952	1.0	11827	1	-0.12153	0.90562	0.90574	1.0	16940	0	-0.12153
AVIL	3	0.6392	0.63952	1.0	11828	1	0.074052	0.71132	0.71137	1.0	13233	0	0.074052
