id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
R3HDM1	3	0.38649	0.4404	1.0	8143	1	-0.066363	0.89887	0.89905	1.0	16810	0	-0.066363
RIPK4	3	0.38649	0.4404	1.0	8144	1	0.049675	0.66078	0.66134	1.0	12215	1	0.049675
GCAT	3	0.3867	0.44054	1.0	8145	1	-0.11047	0.86784	0.86789	1.0	16195	0	-0.11047
MUM1L1	3	0.3867	0.44054	1.0	8146	1	-0.17526	0.66096	0.66152	1.0	12218	1	-0.17526
AADAC	3	0.38699	0.44072	1.0	8147	1	0.14713	0.23767	0.35862	1.0	6555	1	0.14713
LRRN4	3	0.38699	0.44072	1.0	8148	1	-0.092162	0.86662	0.86663	1.0	16173	0	-0.092162
RASSF4	3	0.38699	0.44072	1.0	8149	1	-0.017359	0.40125	0.45892	1.0	8367	1	-0.017359
C2orf66	3	0.38718	0.44084	1.0	8150	1	0.072549	0.10012	0.17615	1.0	3249	1	0.072549
CFC1	3	0.38718	0.44084	1.0	8151	1	-0.040603	0.54671	0.56301	1.0	10310	1	-0.040603
NPFF	3	0.38718	0.44084	1.0	8152	1	0.13517	0.23264	0.35219	1.0	6443	2	0.13517
GAN	3	0.38733	0.44094	1.0	8153	1	0.017305	0.82398	0.82401	1.0	15354	0	0.017305
CARMIL2	3	0.38746	0.44104	1.0	8154	1	0.15659	0.21765	0.33284	1.0	6108	1	0.15659
ADAM15	3	0.38746	0.44104	1.0	8155	1	0.083021	0.60414	0.61036	1.0	11219	1	0.083021
CDH22	3	0.38756	0.44109	1.0	8156	1	-0.10906	0.71246	0.71254	1.0	13170	0	-0.10906
SCGB1C1	3	0.38756	0.44109	1.0	8157	1	-0.057579	0.14532	0.23739	1.0	4350	1	-0.057579
DPPA5	3	0.38773	0.4412	1.0	8158	1	0.08793	0.67834	0.67832	1.0	12535	1	0.08793
FAM216B	3	0.38773	0.4412	1.0	8159	1	0.017444	0.4829	0.51493	1.0	9388	1	0.017444
HOXD10	3	0.38773	0.4412	1.0	8160	1	-0.089492	0.86516	0.8652	1.0	16143	0	-0.089492
SYT7	2	0.3878	0.3953	1.0	8161	1	0.014971	0.43006	0.43536	1.0	8730	1	0.014971
C16orf96	3	0.38794	0.44132	1.0	8162	1	0.14851	0.65164	0.6528	1.0	12046	1	0.14851
DHRS13	3	0.38797	0.44135	1.0	8163	1	-0.11004	0.65637	0.65722	1.0	12139	1	-0.11004
C1QL2	3	0.38811	0.44143	1.0	8164	1	0.25418	0.55738	0.5714	1.0	10479	1	0.25418
TIMM44	3	0.38822	0.44152	1.0	8165	1	0.30561	0.088781	0.16053	1.0	2933	2	0.30561
RNF183	3	0.38822	0.44152	1.0	8166	1	-0.11623	0.7628	0.76306	1.0	14161	0	-0.11623
PDP2	3	0.38833	0.44159	1.0	8167	1	0.21488	0.19855	0.30814	1.0	5638	2	0.21488
ABRACL	3	0.38833	0.44159	1.0	8168	1	0.1908	0.1011	0.17749	1.0	3280	2	0.1908
PDAP1	3	0.38847	0.44167	1.0	8169	1	-0.14311	0.076843	0.14402	1.0	2648	1	-0.14311
AP1AR	3	0.38869	0.44183	1.0	8170	1	0.051075	0.66551	0.66584	1.0	12293	1	0.051075
SPIDR	3	0.38892	0.44197	1.0	8171	1	0.42334	0.095656	0.17005	1.0	3122	2	0.42334
DEFB119	3	0.38892	0.44197	1.0	8172	1	-0.030773	0.054389	0.11253	1.0	2117	1	-0.030773
GYS1	3	0.38892	0.44197	1.0	8173	1	0.041581	0.37451	0.44174	1.0	8058	1	0.041581
TMIE	3	0.38905	0.44207	1.0	8174	1	0.11174	0.75285	0.75303	1.0	13956	0	0.11174
NXPE3	3	0.38922	0.44218	1.0	8175	1	0.016597	0.36949	0.43854	1.0	8006	1	0.016597
TCAP	3	0.38922	0.44218	1.0	8176	1	0.5867	0.048162	0.10362	0.994599	1962	2	0.5867
KCNMA1	3	0.38922	0.44218	1.0	8177	1	0.080486	0.039945	0.091758	0.986678	1754	1	0.080486
C14orf119	3	0.38922	0.44218	1.0	8178	1	-0.073156	0.90845	0.90855	1.0	16994	0	-0.073156
DOC2A	3	0.38922	0.44218	1.0	8179	1	-0.085138	0.44079	0.48542	1.0	8855	1	-0.085138
LCLAT1	3	0.38945	0.44233	1.0	8180	1	-0.20516	0.9223	0.92239	1.0	17263	0	-0.20516
PRPF40B	3	0.38945	0.44233	1.0	8181	1	-0.11433	0.50115	0.52831	1.0	9654	1	-0.11433
CDH15	3	0.38945	0.44233	1.0	8182	1	0.080572	0.21234	0.32602	1.0	5984	1	0.080572
IFIT5	3	0.38945	0.44233	1.0	8183	1	0.20435	0.18611	0.29181	1.0	5357	2	0.20435
KIAA1217	3	0.38958	0.44241	1.0	8184	1	0.23773	0.40797	0.46338	1.0	8452	1	0.23773
ZMYM6	3	0.38985	0.44259	1.0	8185	1	-0.085639	0.67598	0.676	1.0	12490	1	-0.085639
MYL6B	3	0.38985	0.44259	1.0	8186	1	-0.10609	0.92323	0.92336	1.0	17279	0	-0.10609
EPHB6	3	0.38985	0.44259	1.0	8187	1	0.017536	0.76285	0.76312	1.0	14163	0	0.017536
ANXA13	3	0.38985	0.44259	1.0	8188	1	0.60231	0.052308	0.10954	0.99866	2072	2	0.60231
SAV1	3	0.38985	0.44259	1.0	8189	1	0.08349	0.60438	0.61056	1.0	11222	1	0.08349
PPP2R5A	3	0.38985	0.44259	1.0	8190	1	-0.091185	0.7605	0.76078	1.0	14115	0	-0.091185
POLR1D	3	0.39021	0.44282	1.0	8191	1	0.26629	0.13157	0.2189	1.0	4017	2	0.26629
SUSD5	3	0.3903	0.44289	1.0	8192	1	-0.17312	0.17014	0.27052	1.0	4964	1	-0.17312
ALDH2	3	0.3904	0.44294	1.0	8193	1	0.12551	0.41822	0.47025	1.0	8584	1	0.12551
MISP	3	0.39057	0.44304	1.0	8194	1	-0.062677	0.86376	0.86376	1.0	16111	0	-0.062677
FSD1	3	0.39064	0.4431	1.0	8195	1	-0.034434	0.59655	0.60382	1.0	11095	1	-0.034434
RIPK2	3	0.3907	0.44313	1.0	8196	1	-0.1134	0.81832	0.81825	1.0	15229	0	-0.1134
CYP2B6	3	0.39091	0.44327	1.0	8197	1	-0.12226	0.5794	0.58929	1.0	10802	1	-0.12226
PSMB7	3	0.39091	0.44327	1.0	8198	1	-0.061982	0.12504	0.20999	1.0	3855	1	-0.061982
MTMR3	3	0.39091	0.44327	1.0	8199	1	-0.11185	0.092617	0.16585	1.0	3040	1	-0.11185
PON1	3	0.39091	0.44327	1.0	8200	1	-0.017786	0.73577	0.73592	1.0	13610	0	-0.017786
ABCC8	3	0.39091	0.44327	1.0	8201	1	-0.10012	0.92983	0.92998	1.0	17398	0	-0.10012
OR52W1	3	0.39117	0.44344	1.0	8202	1	0.38629	0.038139	0.089132	0.983022	1707	2	0.38629
PDIA5	3	0.39117	0.44344	1.0	8203	1	0.27585	0.058515	0.1184	1.0	2206	2	0.27585
VCP	3	0.39127	0.4435	1.0	8204	1	0.046423	0.007584	0.020563	0.764813	507	1	0.046423
B3GNT6	3	0.39149	0.44366	1.0	8205	1	-0.050982	0.46163	0.49981	1.0	9117	1	-0.050982
TBC1D9	3	0.39172	0.4438	1.0	8206	1	0.18246	0.41084	0.46528	1.0	8488	1	0.18246
ASB1	3	0.39172	0.4438	1.0	8207	1	-0.12125	0.49441	0.52333	1.0	9560	1	-0.12125
TOX4	3	0.39195	0.44396	1.0	8208	1	0.0078538	0.50267	0.52944	1.0	9677	1	0.0078538
PPIG	2	0.39202	0.39908	1.0	8209	1	0.12312	0.10998	0.17885	1.0	3484	1	0.12312
GJB3	3	0.39208	0.44405	1.0	8210	1	-0.18555	0.37065	0.43928	1.0	8016	1	-0.18555
SCAF1	3	0.39219	0.44413	1.0	8211	1	0.069465	0.78578	0.78583	1.0	14593	0	0.069465
MLST8	3	0.39219	0.44413	1.0	8212	1	-0.062719	0.8645	0.86453	1.0	16126	0	-0.062719
FBXO38	3	0.39242	0.44429	1.0	8213	1	0.44117	0.083862	0.15388	1.0	2816	2	0.44117
MBD2	3	0.39242	0.44429	1.0	8214	1	-0.16006	0.21167	0.32517	1.0	5966	1	-0.16006
ZFR2	3	0.39259	0.44439	1.0	8215	1	-0.030754	0.77887	0.77897	1.0	14466	0	-0.030754
MPPED1	3	0.39268	0.44445	1.0	8216	1	0.48381	0.025099	0.063905	0.960089	1247	2	0.48381
FTMT	3	0.39268	0.44445	1.0	8217	1	-0.14708	0.91973	0.9198	1.0	17215	0	-0.14708
GNAO1	3	0.39268	0.44445	1.0	8218	1	-0.018443	0.33396	0.41636	1.0	7600	1	-0.018443
KRTAP19-8	3	0.39268	0.44445	1.0	8219	1	0.29503	0.092328	0.16544	1.0	3033	2	0.29503
SAMD5	3	0.39289	0.44459	1.0	8220	1	-0.07234	0.50325	0.52987	1.0	9683	1	-0.07234
PLEKHB1	3	0.39289	0.44459	1.0	8221	1	-0.028325	0.85069	0.85066	1.0	15852	0	-0.028325
QPCT	3	0.39289	0.44459	1.0	8222	1	0.43251	0.043629	0.097131	0.986925	1854	2	0.43251
BAP1	2	0.39307	0.4	1.0	8223	1	-0.13863	0.70869	0.70826	1.0	13098	0	-0.13863
LCE3B	3	0.3931	0.44473	1.0	8224	1	-0.0087978	0.72564	0.72578	1.0	13409	0	-0.0087978
NDUFA9	3	0.39327	0.44485	1.0	8225	1	0.086455	0.39174	0.45275	1.0	8253	1	0.086455
TCF3	3	0.39334	0.44489	1.0	8226	1	-0.098359	0.065045	0.12752	1.0	2362	1	-0.098359
TEX43	3	0.39334	0.44489	1.0	8227	1	0.31261	0.074638	0.14092	1.0	2589	2	0.31261
KIAA0922	3	0.39342	0.44494	1.0	8228	1	-0.13667	0.50824	0.53351	1.0	9752	1	-0.13667
MPEG1	3	0.39361	0.44506	1.0	8229	1	0.1259	0.67231	0.67241	1.0	12419	1	0.1259
TMEM213	3	0.39378	0.44517	1.0	8230	1	0.099771	0.69885	0.69889	1.0	12915	0	0.099771
PARP8	3	0.39378	0.44517	1.0	8231	1	-0.028468	0.80422	0.80413	1.0	14955	0	-0.028468
CABP7	3	0.39378	0.44517	1.0	8232	1	0.36782	0.12963	0.21625	1.0	3973	2	0.36782
ADAM29	3	0.39378	0.44517	1.0	8233	1	-0.069249	0.76169	0.76199	1.0	14135	0	-0.069249
SFI1	3	0.39391	0.44526	1.0	8234	1	0.23979	0.19554	0.30418	1.0	5567	2	0.23979
C12orf74	3	0.39391	0.44526	1.0	8235	1	0.10596	0.62099	0.62494	1.0	11511	1	0.10596
SEMA6B	3	0.39413	0.4454	1.0	8236	1	-0.13467	0.71125	0.71132	1.0	13143	0	-0.13467
BLM	3	0.39413	0.4454	1.0	8237	1	0.22354	0.44914	0.49115	1.0	8966	1	0.22354
SLFNL1	3	0.39432	0.44553	1.0	8238	1	-0.026504	0.82724	0.82716	1.0	15414	0	-0.026504
LIN28B	3	0.39432	0.44553	1.0	8239	1	0.0001322	0.13876	0.22865	1.0	4200	1	0.0001322
NUP107	3	0.39445	0.44562	1.0	8240	1	0.30643	0.43009	0.47822	1.0	8732	1	0.30643
ZSCAN2	3	0.39468	0.44577	1.0	8241	1	-0.0113	0.70445	0.70455	1.0	13023	0	-0.0113
VAX1	3	0.39468	0.44577	1.0	8242	1	-0.20522	0.146	0.23834	1.0	4367	1	-0.20522
SH3D19	3	0.39468	0.44577	1.0	8243	1	-0.25205	0.68844	0.6884	1.0	12715	0	-0.25205
BBIP1	3	0.39468	0.44577	1.0	8244	1	-0.044635	0.76459	0.76485	1.0	14188	0	-0.044635
TLR4	3	0.39493	0.44593	1.0	8245	1	-0.070002	0.70115	0.70122	1.0	12959	0	-0.070002
TAB2	3	0.39493	0.44593	1.0	8246	1	-0.18912	0.7754	0.77554	1.0	14396	0	-0.18912
IRAK3	3	0.39493	0.44593	1.0	8247	1	0.10494	0.4055	0.46174	1.0	8421	1	0.10494
EBI3	3	0.39521	0.44615	1.0	8248	1	0.071403	0.61634	0.62086	1.0	11426	1	0.071403
RPS6KA3	3	0.39521	0.44615	1.0	8249	1	0.16364	0.18932	0.29601	1.0	5422	1	0.16364
DIDO1	3	0.39521	0.44615	1.0	8250	1	-0.14884	0.27786	0.38312	1.0	6994	1	-0.14884
KRT222	3	0.39536	0.44627	1.0	8251	1	0.056639	0.42168	0.47258	1.0	8619	1	0.056639
NANS	3	0.39536	0.44627	1.0	8252	1	0.17171	0.50115	0.52831	1.0	9652	1	0.17171
IQCJ	3	0.39549	0.44636	1.0	8253	1	-0.01757	0.33288	0.41571	1.0	7590	1	-0.01757
SPATA17	3	0.39558	0.44642	1.0	8254	1	0.20854	0.16207	0.25972	1.0	4770	2	0.20854
OTX1	3	0.39566	0.44647	1.0	8255	1	-0.13907	0.030853	0.077294	0.969335	1503	1	-0.13907
CRNDE	3	0.39566	0.44647	1.0	8256	1	0.087741	0.068487	0.13231	1.0	2441	1	0.087741
LGALS9C	3	0.39581	0.44658	1.0	8257	1	-0.016093	0.16077	0.25797	1.0	4737	1	-0.016093
FERMT3	3	0.39581	0.44658	1.0	8258	1	-0.19486	0.86876	0.86883	1.0	16218	0	-0.19486
KCNH7	3	0.39581	0.44658	1.0	8259	1	-0.088005	0.80046	0.80044	1.0	14870	0	-0.088005
ANKRD52	3	0.39607	0.44676	1.0	8260	1	0.06289	0.073472	0.13928	1.0	2552	1	0.06289
HFM1	3	0.39607	0.44676	1.0	8261	1	0.23673	0.18622	0.29196	1.0	5360	2	0.23673
MED22	3	0.39607	0.44676	1.0	8262	1	-0.20539	0.37134	0.43973	1.0	8027	1	-0.20539
FMR1	3	0.39607	0.44676	1.0	8263	1	0.13299	0.6864	0.68639	1.0	12684	0	0.13299
C5orf15	3	0.39628	0.4469	1.0	8264	1	0.070416	0.69845	0.69852	1.0	12908	0	0.070416
GJA8	3	0.39637	0.44696	1.0	8265	1	-0.077268	0.032038	0.080003	0.975356	1540	1	-0.077268
CDK2AP1	3	0.39637	0.44696	1.0	8266	1	-0.12522	0.21223	0.32589	1.0	5978	1	-0.12522
CAPZA1	3	0.39637	0.44696	1.0	8267	1	-0.093482	0.79651	0.79652	1.0	14803	0	-0.093482
HYKK	3	0.39651	0.44705	1.0	8268	1	-0.18432	0.96421	0.96444	1.0	18117	0	-0.18432
ARHGDIB	3	0.39671	0.44719	1.0	8269	1	0.085662	0.67834	0.67832	1.0	12536	1	0.085662
COLGALT2	3	0.39671	0.44719	1.0	8270	1	-0.12955	0.7341	0.73423	1.0	13575	0	-0.12955
SCAMP2	3	0.39671	0.44719	1.0	8271	1	0.35729	0.090898	0.16346	1.0	2994	2	0.35729
USP8	3	0.39703	0.44742	1.0	8272	1	0.036491	0.00297	0.008295	0.600641	261	1	0.036491
TIMP4	3	0.39703	0.44742	1.0	8273	1	-0.080021	0.88978	0.88985	1.0	16643	0	-0.080021
CHST6	3	0.39703	0.44742	1.0	8274	1	-0.115	0.93047	0.9306	1.0	17412	0	-0.115
CRYBA4	3	0.39722	0.44754	1.0	8275	1	0.23219	0.027138	0.068675	0.961744	1344	2	0.23219
ZNF157	3	0.39731	0.44761	1.0	8276	1	-0.13459	0.19254	0.30035	1.0	5500	1	-0.13459
PCP2	3	0.39748	0.44771	1.0	8277	1	-0.12992	0.94157	0.94171	1.0	17618	0	-0.12992
CNOT7	3	0.39748	0.44771	1.0	8278	1	-0.038222	0.82706	0.82698	1.0	15412	0	-0.038222
CANX	3	0.39748	0.44771	1.0	8279	1	0.16744	0.2279	0.34603	1.0	6342	1	0.16744
GLP2R	3	0.39778	0.4479	1.0	8280	1	-0.095774	0.28323	0.38622	1.0	7046	1	-0.095774
MCM6	3	0.39778	0.4479	1.0	8281	1	0.11199	0.048166	0.10363	0.994599	1963	1	0.11199
DCAF8L2	3	0.39778	0.4479	1.0	8282	1	-0.14091	0.56293	0.57583	1.0	10554	1	-0.14091
ABTB1	3	0.39778	0.4479	1.0	8283	1	-0.076087	0.75887	0.75912	1.0	14069	0	-0.076087
CMPK2	3	0.39778	0.4479	1.0	8284	1	-0.084731	0.76036	0.76064	1.0	14110	0	-0.084731
MYBPHL	3	0.39778	0.4479	1.0	8285	1	-0.091811	0.57136	0.58267	1.0	10684	1	-0.091811
GPCPD1	3	0.39804	0.44808	1.0	8286	1	-0.041036	0.67231	0.67241	1.0	12418	1	-0.041036
GPR34	3	0.39804	0.44808	1.0	8287	1	0.20354	0.43692	0.48278	1.0	8812	1	0.20354
SYNJ1	3	0.39804	0.44808	1.0	8288	1	0.043232	0.79476	0.7948	1.0	14769	0	0.043232
GOT1	3	0.39804	0.44808	1.0	8289	1	-0.087462	0.92761	0.92775	1.0	17359	0	-0.087462
NAB1	2	0.39821	0.40455	1.0	8290	1	-0.12758	0.51396	0.51412	1.0	9828	1	-0.12758
TYMP	3	0.39829	0.44825	1.0	8291	1	-0.14015	0.47379	0.5085	1.0	9256	1	-0.14015
DCTN4	3	0.39829	0.44825	1.0	8292	1	0.0024886	0.3708	0.43938	1.0	8020	1	0.0024886
ZCCHC2	3	0.39829	0.44825	1.0	8293	1	0.046305	0.82298	0.82302	1.0	15326	0	0.046305
LRRC3B	3	0.39829	0.44825	1.0	8294	1	-0.053065	0.8862	0.88627	1.0	16576	0	-0.053065
OPTC	3	0.39829	0.44825	1.0	8295	1	0.13434	0.66835	0.66854	1.0	12344	1	0.13434
SYCP2	3	0.39844	0.44834	1.0	8296	1	0.21535	0.2166	0.33152	1.0	6077	2	0.21535
TSC22D4	3	0.39851	0.4484	1.0	8297	1	0.15285	0.071545	0.13662	1.0	2515	2	0.15285
FUK	3	0.39851	0.4484	1.0	8298	1	0.27717	0.17801	0.28101	1.0	5157	2	0.27717
FBP2	3	0.39863	0.44849	1.0	8299	1	0.10539	0.69451	0.69449	1.0	12840	0	0.10539
SPATA12	3	0.39872	0.44854	1.0	8300	1	-0.02133	0.30159	0.39699	1.0	7245	1	-0.02133
RAP2C	3	0.39876	0.44857	1.0	8301	1	0.35956	0.0658	0.12857	1.0	2380	2	0.35956
KLK13	3	0.39885	0.44864	1.0	8302	1	0.11603	0.74326	0.74344	1.0	13756	0	0.11603
OCLN	3	0.39885	0.44864	1.0	8303	1	0.11123	0.034019	0.083196	0.977806	1603	1	0.11123
CDH24	3	0.39885	0.44864	1.0	8304	1	0.16921	0.24216	0.36298	1.0	6642	1	0.16921
ALAS2	3	0.39885	0.44864	1.0	8305	1	0.15332	0.56888	0.5807	1.0	10645	1	0.15332
PYCR2	3	0.39898	0.44874	1.0	8306	1	0.31064	0.1131	0.19391	1.0	3554	2	0.31064
MINPP1	3	0.39898	0.44874	1.0	8307	1	0.26436	0.14664	0.23918	1.0	4384	2	0.26436
BCLAF1	3	0.39909	0.44881	1.0	8308	1	-0.056693	0.77662	0.77675	1.0	14418	0	-0.056693
NPNT	3	0.39919	0.44888	1.0	8309	1	-0.09149	0.47836	0.51176	1.0	9322	1	-0.09149
TMPRSS13	3	0.39919	0.44888	1.0	8310	1	-0.064477	0.46678	0.50342	1.0	9181	1	-0.064477
PMEPA1	3	0.39926	0.44893	1.0	8311	1	-0.033818	0.71843	0.71851	1.0	13267	0	-0.033818
KRTAP12-3	1	0.39938	0.39948	1.0	8312	0	-0.089492	0.60062	0.60033	1.0	11161	0	-0.089492
NIP7	3	0.39943	0.44904	1.0	8313	1	-0.056849	0.8116	0.81151	1.0	15091	0	-0.056849
ROBO4	3	0.39943	0.44904	1.0	8314	1	-0.16848	0.90427	0.90433	1.0	16919	0	-0.16848
CFL1	3	0.39943	0.44904	1.0	8315	1	-0.062309	0.73925	0.73943	1.0	13672	0	-0.062309
ABCC11	3	0.39943	0.44904	1.0	8316	1	-0.30511	0.94717	0.9474	1.0	17737	0	-0.30511
PIP4K2B	3	0.39958	0.44913	1.0	8317	1	-0.045971	0.59838	0.60543	1.0	11122	1	-0.045971
FOXD4L3	3	0.39975	0.44923	1.0	8318	1	0.017369	0.28934	0.38974	1.0	7114	1	0.017369
NEK10	3	0.39988	0.44931	1.0	8319	1	0.017369	0.69645	0.69647	1.0	12875	0	0.017369
ZNF629	3	0.39988	0.44931	1.0	8320	1	0.049205	0.54795	0.56396	1.0	10328	1	0.049205
VCPKMT	3	0.39988	0.44931	1.0	8321	1	-0.070122	0.1483	0.24139	1.0	4426	1	-0.070122
MASTL	3	0.39996	0.44937	1.0	8322	1	0.017434	0.64832	0.64975	1.0	11980	1	0.017434
BEST2	3	0.40005	0.44944	1.0	8323	1	-0.067403	0.41537	0.46833	1.0	8545	1	-0.067403
C22orf42	3	0.40005	0.44944	1.0	8324	1	0.15496	0.12925	0.21572	1.0	3963	1	0.15496
OR5V1	3	0.40024	0.44956	1.0	8325	1	-0.1006	0.28057	0.38469	1.0	7021	1	-0.1006
CD37	3	0.40029	0.44959	1.0	8326	1	-0.12336	0.59495	0.60248	1.0	11066	1	-0.12336
SLC25A33	3	0.40037	0.44966	1.0	8327	1	0.043005	0.3883	0.45058	1.0	8216	1	0.043005
EFCC1	3	0.40052	0.44975	1.0	8328	1	-0.15256	0.43259	0.47988	1.0	8762	1	-0.15256
ZNF692	3	0.40052	0.44975	1.0	8329	1	-0.015	0.61276	0.61777	1.0	11366	1	-0.015
OBP2B	3	0.40052	0.44975	1.0	8330	1	-0.0059337	0.86117	0.86117	1.0	16061	0	-0.0059337
OR10A2	3	0.40072	0.44989	1.0	8331	1	0.2925	0.093131	0.16656	1.0	3051	2	0.2925
ATP10A	3	0.40072	0.44989	1.0	8332	1	-0.031441	0.42307	0.47347	1.0	8634	1	-0.031441
BET1	3	0.40072	0.44989	1.0	8333	1	0.033729	0.13592	0.22479	1.0	4130	1	0.033729
IL3RA	3	0.40072	0.44989	1.0	8334	1	-0.26049	0.78895	0.78902	1.0	14656	0	-0.26049
SEPT14	3	0.40091	0.45001	1.0	8335	1	-0.076703	0.63827	0.64057	1.0	11827	1	-0.076703
NTN3	3	0.40102	0.4501	1.0	8336	1	-0.12005	0.19241	0.30018	1.0	5498	1	-0.12005
HECTD3	3	0.40126	0.45026	1.0	8337	1	-0.14015	0.49674	0.52507	1.0	9591	1	-0.14015
CDCA5	3	0.40151	0.45043	1.0	8338	1	-0.039952	0.043781	0.097352	0.986925	1856	1	-0.039952
DAZAP1	3	0.40164	0.45053	1.0	8339	1	-0.022397	0.87549	0.87563	1.0	16343	0	-0.022397
TPM4	3	0.40164	0.45053	1.0	8340	1	0.017436	0.69493	0.69493	1.0	12846	0	0.017436
SHBG	3	0.40181	0.45064	1.0	8341	1	0.143	0.2157	0.33038	1.0	6056	1	0.143
C3orf58	3	0.40181	0.45064	1.0	8342	1	0.011795	0.77641	0.77655	1.0	14413	0	0.011795
CCDC85B	3	0.4022	0.45089	1.0	8343	1	-0.030274	0.41149	0.46571	1.0	8496	1	-0.030274
CCDC83	3	0.4022	0.45089	1.0	8344	1	-0.088217	0.37917	0.44472	1.0	8110	1	-0.088217
SEC11A	3	0.40231	0.45098	1.0	8345	1	-0.15538	0.30144	0.39691	1.0	7243	1	-0.15538
ANKRD22	3	0.40242	0.45105	1.0	8346	1	-0.097964	0.46307	0.50082	1.0	9131	1	-0.097964
DLG5	3	0.40281	0.45133	1.0	8347	1	0.033729	0.4299	0.47809	1.0	8729	1	0.033729
TSNARE1	3	0.40281	0.45133	1.0	8348	1	0.061393	0.44974	0.49156	1.0	8971	1	0.061393
THUMPD3	3	0.40293	0.45141	1.0	8349	1	-0.12779	0.44302	0.48689	1.0	8886	1	-0.12779
ADAM30	3	0.40311	0.45152	1.0	8350	1	-0.13331	0.3474	0.42466	1.0	7750	1	-0.13331
AHI1	3	0.40311	0.45152	1.0	8351	1	-0.098044	0.33454	0.41671	1.0	7604	1	-0.098044
ERBB3	3	0.40336	0.45169	1.0	8352	1	0.099966	0.66822	0.66843	1.0	12341	1	0.099966
THBS1	3	0.40364	0.45189	1.0	8353	1	-0.13745	0.9453	0.94549	1.0	17695	0	-0.13745
PPP2R5E	3	0.40364	0.45189	1.0	8354	1	0.31289	0.11806	0.20057	1.0	3689	2	0.31289
PC	3	0.40364	0.45189	1.0	8355	1	0.030759	0.78832	0.78841	1.0	14641	0	0.030759
RAB10	3	0.40388	0.45206	1.0	8356	1	0.37683	0.044777	0.098756	0.986925	1885	2	0.37683
MS4A13	3	0.40388	0.45206	1.0	8357	1	0.010302	0.38045	0.44557	1.0	8121	1	0.010302
CRISP1	3	0.40418	0.45226	1.0	8358	1	-0.12014	0.72931	0.72946	1.0	13486	0	-0.12014
PEA15	3	0.40418	0.45226	1.0	8359	1	-0.027419	0.043372	0.096746	0.986925	1844	1	-0.027419
C9orf43	3	0.40418	0.45226	1.0	8360	1	-0.099702	0.25432	0.36987	1.0	6766	1	-0.099702
TMC2	3	0.40429	0.45234	1.0	8361	1	-0.01757	0.11436	0.19558	1.0	3592	1	-0.01757
HSPA14	3	0.40436	0.45239	1.0	8362	1	-0.13833	0.73847	0.73866	1.0	13660	0	-0.13833
ABCE1	3	0.40444	0.45245	1.0	8363	1	0.40543	0.056819	0.116	1.0	2173	2	0.40543
CCDC177	3	0.40444	0.45245	1.0	8364	1	-0.0054196	0.84623	0.84629	1.0	15765	0	-0.0054196
SMIM29	3	0.40464	0.45259	1.0	8365	1	0.10731	0.34341	0.42218	1.0	7700	1	0.10731
CDKN2D	3	0.40464	0.45259	1.0	8366	1	0.45794	0.010408	0.027836	0.847125	621	2	0.45794
ABCC6	3	0.40481	0.4527	1.0	8367	1	-0.03914	0.45495	0.49518	1.0	9046	1	-0.03914
HNRNPUL1	3	0.40494	0.45279	1.0	8368	1	-0.28353	0.80003	0.80003	1.0	14856	0	-0.28353
FAM175B	3	0.40501	0.45284	1.0	8369	1	0.097639	0.68715	0.68716	1.0	12696	0	0.097639
APOL2	3	0.40507	0.45288	1.0	8370	1	-0.095874	0.91727	0.91737	1.0	17168	0	-0.095874
WFDC9	3	0.40518	0.45297	1.0	8371	1	0.19393	0.17005	0.27039	1.0	4960	2	0.19393
CACNA1A	3	0.40518	0.45297	1.0	8372	1	-0.035363	0.064743	0.12709	1.0	2358	1	-0.035363
BTNL3	3	0.40518	0.45297	1.0	8373	1	0.13571	0.22479	0.34199	1.0	6267	2	0.13571
LRRC8A	3	0.40539	0.4531	1.0	8374	1	-0.24617	0.90172	0.90184	1.0	16868	0	-0.24617
MSTO1	3	0.40539	0.4531	1.0	8375	1	-0.11649	0.70706	0.70714	1.0	13066	0	-0.11649
KCND3	3	0.40539	0.4531	1.0	8376	1	-0.12011	0.84261	0.8426	1.0	15694	0	-0.12011
FNIP1	3	0.40539	0.4531	1.0	8377	1	0.083773	0.77106	0.7713	1.0	14320	0	0.083773
C9orf84	3	0.40566	0.4533	1.0	8378	1	0.29204	0.14171	0.23259	1.0	4267	2	0.29204
YPEL2	3	0.40566	0.4533	1.0	8379	1	-0.030943	0.22188	0.33824	1.0	6200	1	-0.030943
PGAP1	3	0.40566	0.4533	1.0	8380	1	-0.043047	0.53622	0.55486	1.0	10155	1	-0.043047
ZNF197	3	0.40566	0.4533	1.0	8381	1	0.017398	0.033659	0.082664	0.976414	1595	1	0.017398
PCBP3	3	0.40566	0.4533	1.0	8382	1	-0.094721	0.8789	0.87896	1.0	16410	0	-0.094721
CYP26B1	3	0.40606	0.45355	1.0	8383	1	-0.18448	0.8166	0.81653	1.0	15192	0	-0.18448
CCDC140	3	0.40606	0.45355	1.0	8384	1	0.064651	0.34359	0.42229	1.0	7702	1	0.064651
CHRNB2	3	0.40606	0.45355	1.0	8385	1	-0.078314	0.82135	0.82133	1.0	15293	0	-0.078314
